date, time, fract_sec, site_name, cond, nLF_cond, perc_ODO, perc_local_ODO, ODO_conc, sal, sp_cond, TDS, pH, pH_mV, temp, battery, cable_pwr
4/4/2019,18:00:00,0.0,,95.7,123.1,124.4,124.4,12.82,0.06,121.2,79,7.17,-14.8,13.994,2.80,1.4
4/4/2019,18:05:00,0.0,,95.9,123.0,124.8,124.8,12.83,0.06,121.1,79,7.17,-14.9,14.105,2.80,1.4
4/4/2019,18:10:00,0.0,,95.9,123.1,125.1,125.1,12.86,0.06,121.1,79,7.19,-15.8,14.105,2.80,1.4
4/4/2019,18:15:00,0.0,,95.9,123.4,124.8,124.8,12.86,0.06,121.5,79,7.19,-16.0,13.966,2.80,1.4
4/4/2019,18:20:00,0.0,,96.1,123.0,125.5,125.5,12.87,0.06,121.0,79,7.18,-15.7,14.191,2.80,1.4
4/4/2019,18:25:00,0.0,,96.0,123.1,125.3,125.3,12.88,0.06,121.1,79,7.19,-16.2,14.124,2.80,1.4
4/4/2019,18:30:00,0.0,,96.0,123.1,125.3,125.3,12.86,0.06,121.1,79,7.19,-16.2,14.144,2.80,1.4
4/4/2019,18:35:00,0.0,,96.1,123.0,125.4,125.4,12.87,0.06,121.1,79,7.19,-16.0,14.189,2.80,1.4
4/4/2019,18:40:00,0.0,,96.1,123.0,125.4,125.4,12.87,0.06,121.1,79,7.19,-16.2,14.184,2.80,1.4
4/4/2019,18:45:00,0.0,,96.1,123.1,125.4,125.4,12.88,0.06,121.1,79,7.20,-16.3,14.168,2.80,1.4
4/4/2019,18:50:00,0.0,,96.1,123.1,125.4,125.4,12.87,0.06,121.1,79,7.19,-16.2,14.165,2.79,1.4
4/4/2019,18:55:00,0.0,,96.0,123.1,125.2,125.2,12.86,0.06,121.1,79,7.19,-16.1,14.125,2.80,1.4
4/4/2019,19:00:00,0.0,,96.0,123.0,125.2,125.2,12.86,0.06,121.1,79,7.19,-16.0,14.140,2.80,1.4
4/4/2019,19:05:00,0.0,,95.8,123.3,125.0,125.0,12.89,0.06,121.4,79,7.19,-16.1,13.970,2.80,1.4
4/4/2019,19:10:00,0.0,,96.0,123.0,125.4,125.4,12.87,0.06,121.0,79,7.18,-15.7,14.179,2.79,1.4
4/4/2019,19:15:00,0.0,,96.3,122.9,125.7,125.7,12.87,0.06,121.0,79,7.19,-16.0,14.281,2.80,1.4
4/4/2019,19:20:00,0.0,,96.4,123.0,125.8,125.8,12.87,0.06,121.1,79,7.19,-16.0,14.326,2.80,1.4
4/4/2019,19:25:00,0.0,,96.5,123.0,125.9,125.9,12.87,0.06,121.1,79,7.19,-15.9,14.370,2.80,1.4
4/4/2019,19:30:00,0.0,,96.4,123.0,125.9,125.9,12.88,0.06,121.1,79,7.19,-16.3,14.333,2.79,1.4
4/4/2019,19:35:00,0.0,,96.4,123.0,126.0,126.0,12.89,0.06,121.1,79,7.19,-16.3,14.327,2.80,1.4
4/4/2019,19:40:00,0.0,,96.5,123.0,126.0,126.0,12.87,0.06,121.1,79,7.19,-16.3,14.375,2.80,1.4
4/4/2019,19:45:00,0.0,,96.5,123.0,126.1,126.1,12.89,0.06,121.1,79,7.19,-16.2,14.361,2.80,1.4
4/4/2019,19:50:00,0.0,,96.5,123.0,126.1,126.1,12.89,0.06,121.1,79,7.19,-16.1,14.366,2.79,1.4
4/4/2019,19:55:00,0.0,,96.6,123.0,126.2,126.2,12.89,0.06,121.1,79,7.19,-16.1,14.409,2.80,1.4
4/4/2019,20:00:00,0.0,,96.6,123.0,126.2,126.2,12.88,0.06,121.1,79,7.19,-15.9,14.427,2.79,1.4
4/4/2019,20:05:00,0.0,,96.6,123.0,126.2,126.2,12.89,0.06,121.1,79,7.19,-16.1,14.406,2.80,1.4
4/4/2019,20:10:00,0.0,,96.5,123.0,126.0,126.0,12.88,0.06,121.1,79,7.19,-16.3,14.348,2.79,1.4
4/4/2019,20:15:00,0.0,,96.5,123.0,126.0,126.0,12.87,0.06,121.1,79,7.19,-16.2,14.381,2.80,1.4
4/4/2019,20:20:00,0.0,,96.5,123.0,126.0,126.0,12.88,0.06,121.1,79,7.19,-16.1,14.366,2.80,1.4
4/4/2019,20:25:00,0.0,,96.5,123.0,126.0,126.0,12.87,0.06,121.1,79,7.19,-16.1,14.377,2.80,1.4
4/4/2019,20:30:00,0.0,,96.6,122.9,125.9,125.9,12.85,0.06,121.0,79,7.19,-15.9,14.425,2.79,1.4
4/4/2019,20:35:00,0.0,,96.6,123.0,125.9,125.9,12.86,0.06,121.1,79,7.19,-16.0,14.404,2.80,1.4
4/4/2019,20:40:00,0.0,,96.0,123.5,125.3,125.3,12.91,0.06,121.5,79,7.17,-15.2,14.007,2.80,1.4
4/4/2019,20:45:00,0.0,,95.9,123.5,124.8,124.8,12.87,0.06,121.5,79,7.17,-15.0,13.970,2.80,1.4
4/4/2019,20:50:00,0.0,,96.1,123.1,124.8,124.8,12.81,0.06,121.1,79,7.18,-15.2,14.183,2.80,1.4
4/4/2019,20:55:00,0.0,,96.7,123.1,125.5,125.5,12.82,0.06,121.2,79,7.18,-15.3,14.414,2.80,1.4
4/4/2019,21:00:00,0.0,,96.8,123.1,125.6,125.6,12.81,0.06,121.2,79,7.18,-15.3,14.447,2.80,1.4
4/4/2019,21:05:00,0.0,,97.3,123.1,125.8,125.8,12.78,0.06,121.3,79,7.17,-14.9,14.645,2.80,1.4
4/4/2019,21:10:00,0.0,,97.3,123.2,125.4,125.4,12.74,0.06,121.3,79,7.16,-14.5,14.626,2.80,1.4
4/4/2019,21:15:00,0.0,,97.2,123.7,125.2,125.2,12.77,0.06,121.8,79,7.17,-14.7,14.451,2.80,1.4
4/4/2019,21:20:00,0.0,,96.7,123.8,124.8,124.8,12.80,0.06,121.9,79,7.17,-14.9,14.184,2.79,1.4
4/4/2019,21:25:00,0.0,,96.2,123.7,124.8,124.8,12.85,0.06,121.8,79,7.17,-14.8,14.013,2.80,1.4
4/4/2019,21:30:00,0.0,,96.7,123.5,124.9,124.9,12.79,0.06,121.6,79,7.17,-15.1,14.259,2.79,1.4
4/4/2019,21:35:00,0.0,,96.8,123.4,125.1,125.1,12.79,0.06,121.5,79,7.17,-15.1,14.366,2.80,1.4
4/4/2019,21:40:00,0.0,,97.0,123.3,125.2,125.2,12.77,0.06,121.4,79,7.17,-14.8,14.456,2.79,1.4
4/4/2019,21:45:00,0.0,,97.0,123.7,125.2,125.2,12.80,0.06,121.7,79,7.17,-14.6,14.343,2.80,1.4
4/4/2019,21:50:00,0.0,,96.8,123.6,124.7,124.7,12.76,0.06,121.7,79,7.16,-14.5,14.308,2.79,1.4
4/4/2019,21:55:00,0.0,,96.4,123.6,124.6,124.6,12.80,0.06,121.7,79,7.16,-14.5,14.135,2.80,1.4
4/4/2019,22:00:00,0.0,,96.5,124.2,124.8,124.8,12.88,0.06,122.3,79,7.17,-14.7,13.948,2.79,1.4
4/4/2019,22:05:00,0.0,,96.3,123.3,124.4,124.4,12.76,0.06,121.4,79,7.16,-14.2,14.190,2.80,1.4
4/4/2019,22:10:00,0.0,,96.5,123.6,124.1,124.1,12.74,0.06,121.7,79,7.16,-14.5,14.160,2.79,1.4
4/4/2019,22:15:00,0.0,,96.4,123.5,123.8,123.8,12.72,0.06,121.6,79,7.16,-14.2,14.138,2.80,1.4
4/4/2019,22:20:00,0.0,,96.4,124.0,123.6,123.6,12.74,0.06,122.0,79,7.16,-14.2,14.012,2.79,1.4
4/4/2019,22:25:00,0.0,,97.0,124.4,124.5,124.5,12.79,0.06,122.5,80,7.16,-14.5,14.120,2.80,1.4
4/4/2019,22:30:00,0.0,,97.6,124.0,124.6,124.6,12.70,0.06,122.1,79,7.17,-15.0,14.499,2.79,1.4
4/4/2019,22:35:00,0.0,,97.2,124.1,124.5,124.5,12.75,0.06,122.2,79,7.16,-14.6,14.285,2.80,1.4
4/4/2019,22:40:00,0.0,,98.6,122.7,125.8,125.8,12.60,0.06,120.9,79,7.17,-14.9,15.308,2.79,1.4
4/4/2019,22:45:00,0.0,,98.6,124.4,125.1,125.1,12.67,0.06,122.5,80,7.18,-15.5,14.776,2.80,1.4
4/4/2019,22:50:00,0.0,,97.9,124.2,124.8,124.8,12.70,0.06,122.3,80,7.18,-15.4,14.554,2.79,1.4
4/4/2019,22:55:00,0.0,,97.5,125.0,124.4,124.4,12.78,0.06,123.0,80,7.17,-14.9,14.132,2.80,1.4
4/4/2019,23:00:00,0.0,,97.4,124.1,124.8,124.8,12.76,0.06,122.2,79,7.17,-15.0,14.355,2.79,1.4
4/4/2019,23:05:00,0.0,,97.0,123.9,124.4,124.4,12.74,0.06,121.9,79,7.17,-14.8,14.297,2.80,1.4
4/4/2019,23:10:00,0.0,,97.2,124.5,124.2,124.2,12.76,0.06,122.6,80,7.16,-14.6,14.138,2.79,1.4
4/4/2019,23:15:00,0.0,,97.1,124.0,124.3,124.3,12.73,0.06,122.1,79,7.17,-14.8,14.282,2.80,1.4
4/4/2019,23:20:00,0.0,,98.0,123.6,125.0,125.0,12.66,0.06,121.7,79,7.17,-15.0,14.774,2.79,1.4
4/4/2019,23:25:00,0.0,,97.5,124.0,124.7,124.7,12.72,0.06,122.1,79,7.17,-14.9,14.446,2.80,1.4
4/4/2019,23:30:00,0.0,,97.5,124.6,125.0,125.0,12.81,0.06,122.7,80,7.17,-14.8,14.264,2.79,1.4
4/4/2019,23:35:00,0.0,,98.5,123.7,125.3,125.3,12.64,0.06,121.9,79,7.17,-15.0,14.954,2.80,1.4
4/4/2019,23:40:00,0.0,,98.8,123.9,124.9,124.9,12.58,0.06,122.0,79,7.18,-15.3,15.034,2.79,1.4
4/4/2019,23:45:00,0.0,,98.9,125.4,124.5,124.5,12.65,0.06,123.5,80,7.18,-15.4,14.597,2.79,1.4
4/4/2019,23:50:00,0.0,,98.3,124.2,125.0,125.0,12.67,0.06,122.3,79,7.18,-15.2,14.755,2.79,1.4
4/4/2019,23:55:00,0.0,,98.1,123.7,124.4,124.4,12.59,0.06,121.8,79,7.16,-14.1,14.815,2.80,1.4
4/5/2019,00:00:00,0.0,,97.9,123.9,124.1,124.1,12.60,0.06,122.0,79,7.17,-15.0,14.653,2.79,1.4
4/5/2019,00:05:00,0.0,,98.1,122.8,124.2,124.2,12.50,0.06,121.0,79,7.16,-14.5,15.097,2.80,1.4
4/5/2019,00:10:00,0.0,,98.7,124.0,124.5,124.5,12.56,0.06,122.2,79,7.18,-15.6,14.961,2.79,1.4
4/5/2019,00:15:00,0.0,,98.8,123.2,124.7,124.7,12.51,0.06,121.4,79,7.18,-15.3,15.247,2.80,1.4
4/5/2019,00:20:00,0.0,,99.0,123.4,124.7,124.7,12.50,0.06,121.6,79,7.18,-15.7,15.245,2.79,1.4
4/5/2019,00:25:00,0.0,,98.9,123.6,124.7,124.7,12.52,0.06,121.7,79,7.18,-15.5,15.188,2.80,1.4
4/5/2019,00:30:00,0.0,,98.8,124.1,124.3,124.3,12.55,0.06,122.3,79,7.18,-15.3,14.959,2.78,1.4
4/5/2019,00:35:00,0.0,,98.6,126.2,124.3,124.3,12.75,0.06,124.2,81,7.17,-14.9,14.202,2.80,1.4
4/5/2019,00:40:00,0.0,,98.4,123.8,124.9,124.9,12.63,0.06,122.0,79,7.17,-14.7,14.877,2.79,1.4
4/5/2019,00:45:00,0.0,,98.6,123.6,124.7,124.7,12.57,0.06,121.8,79,7.17,-14.7,15.018,2.80,1.4
4/5/2019,00:50:00,0.0,,98.5,123.2,124.2,124.2,12.48,0.06,121.4,79,7.17,-14.8,15.141,2.79,1.4
4/5/2019,00:55:00,0.0,,98.5,124.1,123.6,123.6,12.50,0.06,122.2,79,7.17,-14.7,14.824,2.80,1.4
4/5/2019,01:00:00,0.0,,98.6,123.8,124.8,124.8,12.58,0.06,122.0,79,7.17,-14.9,14.984,2.78,1.4
4/5/2019,01:05:00,0.0,,98.6,123.8,124.4,124.4,12.55,0.06,122.0,79,7.17,-14.8,14.983,2.79,1.4
4/5/2019,01:10:00,0.0,,98.6,123.8,124.9,124.9,12.60,0.06,122.0,79,7.17,-14.9,14.963,2.78,1.4
4/5/2019,01:15:00,0.0,,98.6,124.0,124.5,124.5,12.57,0.06,122.1,79,7.17,-15.1,14.918,2.80,1.4
4/5/2019,01:20:00,0.0,,98.4,124.0,124.1,124.1,12.55,0.06,122.1,79,7.17,-14.9,14.854,2.78,1.4
4/5/2019,01:25:00,0.0,,98.6,124.0,126.5,126.5,12.77,0.06,122.2,79,7.18,-15.5,14.903,2.79,1.4
4/5/2019,01:30:00,0.0,,98.7,123.3,126.1,126.1,12.66,0.06,121.4,79,7.19,-15.9,15.180,2.79,1.4
4/5/2019,01:35:00,0.0,,98.6,123.5,125.6,125.6,12.64,0.06,121.7,79,7.18,-15.7,15.064,2.79,1.4
4/5/2019,01:40:00,0.0,,98.0,123.2,124.5,124.5,12.58,0.06,121.4,79,7.18,-15.7,14.894,2.78,1.4
4/5/2019,01:45:00,0.0,,98.2,123.5,124.5,124.5,12.58,0.06,121.6,79,7.17,-15.1,14.910,2.79,1.4
4/5/2019,01:50:00,0.0,,98.1,123.4,122.8,122.8,12.41,0.06,121.5,79,7.17,-14.8,14.913,2.78,1.4
4/5/2019,01:55:00,0.0,,97.9,124.9,123.1,123.1,12.59,0.06,122.9,80,7.17,-14.8,14.346,2.79,1.4
4/5/2019,02:00:00,0.0,,98.1,124.9,123.2,123.2,12.58,0.06,122.9,80,7.19,-16.3,14.433,2.78,1.4
4/5/2019,02:05:00,0.0,,98.0,122.6,122.4,122.4,12.30,0.06,120.8,78,7.17,-15.1,15.122,2.79,1.4
4/5/2019,02:10:00,0.0,,98.4,124.8,124.3,124.3,12.65,0.06,122.9,80,7.19,-16.0,14.574,2.79,1.4
4/5/2019,02:15:00,0.0,,98.5,123.9,124.4,124.4,12.57,0.06,122.0,79,7.20,-16.9,14.910,2.79,1.4
4/5/2019,02:20:00,0.0,,98.6,123.9,125.0,125.0,12.62,0.06,122.1,79,7.20,-16.8,14.929,2.78,1.4
4/5/2019,02:25:00,0.0,,98.1,124.3,123.9,123.9,12.60,0.06,122.4,80,7.19,-16.3,14.602,2.79,1.4
4/5/2019,02:30:00,0.0,,96.8,123.6,124.0,124.0,12.69,0.06,121.7,79,7.15,-14.0,14.285,2.78,1.4
4/5/2019,02:35:00,0.0,,96.6,123.2,123.9,123.9,12.67,0.06,121.3,79,7.15,-13.9,14.337,2.79,1.4
4/5/2019,02:40:00,0.0,,96.6,123.2,124.4,124.4,12.72,0.06,121.3,79,7.15,-13.9,14.326,2.78,1.4
4/5/2019,02:45:00,0.0,,96.6,123.3,124.3,124.3,12.71,0.06,121.3,79,7.15,-13.9,14.336,2.79,1.4
4/5/2019,02:50:00,0.0,,96.7,123.2,124.8,124.8,12.76,0.06,121.3,79,7.15,-13.9,14.357,2.78,1.4
4/5/2019,02:55:00,0.0,,96.6,123.1,124.7,124.7,12.74,0.06,121.2,79,7.15,-13.7,14.383,2.79,1.4
4/5/2019,03:00:00,0.0,,96.7,123.0,124.9,124.9,12.74,0.06,121.1,79,7.14,-13.4,14.448,2.78,1.4
4/5/2019,03:05:00,0.0,,96.8,123.0,125.4,125.4,12.78,0.06,121.1,79,7.15,-13.6,14.486,2.79,1.4
4/5/2019,03:10:00,0.0,,96.8,123.1,125.2,125.2,12.77,0.06,121.2,79,7.15,-13.6,14.445,2.78,1.4
4/5/2019,03:15:00,0.0,,96.8,123.1,125.3,125.3,12.78,0.06,121.2,79,7.14,-13.1,14.458,2.79,1.4
4/5/2019,03:20:00,0.0,,96.9,123.1,125.0,125.0,12.74,0.06,121.2,79,7.14,-13.2,14.501,2.78,1.4
4/5/2019,03:25:00,0.0,,96.9,123.2,125.3,125.3,12.78,0.06,121.3,79,7.13,-12.9,14.474,2.79,1.4
4/5/2019,03:30:00,0.0,,97.0,123.2,126.2,126.2,12.86,0.06,121.3,79,7.13,-12.8,14.514,2.78,1.4
4/5/2019,03:35:00,0.0,,97.1,123.3,127.1,127.1,12.95,0.06,121.4,79,7.14,-13.2,14.494,2.79,1.4
4/5/2019,03:40:00,0.0,,97.1,123.5,126.7,126.7,12.93,0.06,121.6,79,7.14,-13.4,14.461,2.78,1.4
4/5/2019,03:45:00,0.0,,97.1,123.5,127.3,127.3,12.99,0.06,121.6,79,7.15,-13.7,14.460,2.79,1.4
4/5/2019,03:50:00,0.0,,97.2,123.7,126.6,126.6,12.93,0.06,121.8,79,7.15,-13.6,14.427,2.78,1.4
4/5/2019,03:55:00,0.0,,97.2,123.6,126.5,126.5,12.89,0.06,121.6,79,7.14,-13.4,14.488,2.79,1.4
4/5/2019,04:00:00,0.0,,97.3,123.6,125.9,125.9,12.84,0.06,121.7,79,7.14,-13.2,14.481,2.78,1.4
4/5/2019,04:05:00,0.0,,97.2,123.7,125.5,125.5,12.80,0.06,121.8,79,7.14,-13.1,14.443,2.79,1.4
4/5/2019,04:10:00,0.0,,97.2,123.8,124.9,124.9,12.75,0.06,121.9,79,7.14,-13.1,14.410,2.78,1.4
4/5/2019,04:15:00,0.0,,97.3,123.6,124.5,124.5,12.70,0.06,121.7,79,7.13,-12.9,14.492,2.79,1.4
4/5/2019,04:20:00,0.0,,97.2,123.7,124.0,124.0,12.66,0.06,121.8,79,7.13,-12.7,14.428,2.78,1.4
4/5/2019,04:25:00,0.0,,97.2,123.5,124.3,124.3,12.67,0.06,121.6,79,7.12,-12.1,14.517,2.79,1.3
4/5/2019,04:30:00,0.0,,97.3,123.6,124.4,124.4,12.67,0.06,121.7,79,7.12,-12.2,14.497,2.78,1.3
4/5/2019,04:35:00,0.0,,97.3,123.7,124.1,124.1,12.66,0.06,121.8,79,7.12,-12.2,14.463,2.79,1.3
4/5/2019,04:40:00,0.0,,97.3,123.7,124.0,124.0,12.64,0.06,121.8,79,7.12,-12.2,14.486,2.78,1.3
4/5/2019,04:45:00,0.0,,97.3,123.7,123.9,123.9,12.63,0.06,121.8,79,7.12,-12.1,14.463,2.79,1.3
4/5/2019,04:50:00,0.0,,97.1,123.6,123.5,123.5,12.61,0.06,121.7,79,7.12,-12.0,14.429,2.78,1.3
4/5/2019,04:55:00,0.0,,97.1,123.5,123.5,123.5,12.60,0.06,121.6,79,7.12,-12.0,14.427,2.79,1.3
4/5/2019,05:00:00,0.0,,97.0,123.5,123.4,123.4,12.60,0.06,121.6,79,7.12,-12.0,14.384,2.78,1.3
4/5/2019,05:05:00,0.0,,96.9,123.4,123.4,123.4,12.60,0.06,121.5,79,7.11,-11.7,14.386,2.79,1.3
4/5/2019,05:10:00,0.0,,96.9,123.5,123.5,123.5,12.63,0.06,121.6,79,7.12,-11.9,14.353,2.78,1.3
4/5/2019,05:15:00,0.0,,96.8,123.4,123.5,123.5,12.62,0.06,121.5,79,7.11,-11.6,14.367,2.79,1.3
4/5/2019,05:20:00,0.0,,96.9,123.4,123.3,123.3,12.60,0.06,121.5,79,7.11,-11.6,14.382,2.78,1.3
4/5/2019,05:25:00,0.0,,96.9,123.4,123.2,123.2,12.59,0.06,121.5,79,7.11,-11.8,14.379,2.79,1.3
4/5/2019,05:30:00,0.0,,96.9,123.4,123.2,123.2,12.59,0.06,121.5,79,7.11,-11.5,14.385,2.78,1.3
4/5/2019,05:35:00,0.0,,96.9,123.5,122.8,122.8,12.55,0.06,121.5,79,7.11,-11.7,14.379,2.79,1.3
4/5/2019,05:40:00,0.0,,96.9,123.4,122.6,122.6,12.53,0.06,121.5,79,7.11,-11.7,14.388,2.78,1.3
4/5/2019,05:45:00,0.0,,96.9,123.5,122.3,122.3,12.50,0.06,121.5,79,7.11,-11.5,14.393,2.79,1.3
4/5/2019,05:50:00,0.0,,97.0,123.4,122.1,122.1,12.46,0.06,121.5,79,7.10,-10.8,14.421,2.78,1.3
4/5/2019,05:55:00,0.0,,96.9,123.4,121.8,121.8,12.44,0.06,121.5,79,7.08,-10.0,14.395,2.79,1.3
4/5/2019,06:00:00,0.0,,96.8,123.4,121.5,121.5,12.42,0.06,121.5,79,7.10,-11.0,14.341,2.78,1.3
4/5/2019,06:05:00,0.0,,96.8,123.4,121.9,121.9,12.47,0.06,121.5,79,7.11,-11.5,14.353,2.79,1.3
4/5/2019,06:10:00,0.0,,96.7,123.3,122.0,122.0,12.47,0.06,121.4,79,7.11,-11.4,14.377,2.78,1.3
4/5/2019,06:15:00,0.0,,96.6,123.3,122.0,122.0,12.49,0.06,121.4,79,7.11,-11.6,14.297,2.79,1.3
4/5/2019,06:20:00,0.0,,96.7,123.3,122.2,122.2,12.50,0.06,121.4,79,7.12,-12.3,14.333,2.78,1.3
4/5/2019,06:25:00,0.0,,96.8,123.3,122.7,122.7,12.54,0.06,121.4,79,7.12,-12.3,14.367,2.79,1.3
4/5/2019,06:30:00,0.0,,96.7,123.3,122.9,122.9,12.56,0.06,121.4,79,7.12,-12.3,14.354,2.78,1.3
4/5/2019,06:35:00,0.0,,96.7,123.5,123.2,123.2,12.61,0.06,121.6,79,7.13,-12.5,14.307,2.79,1.3
4/5/2019,06:40:00,0.0,,96.8,123.4,123.7,123.7,12.64,0.06,121.5,79,7.12,-12.2,14.359,2.78,1.3
4/5/2019,06:45:00,0.0,,96.7,123.4,123.8,123.8,12.66,0.06,121.4,79,7.13,-12.5,14.346,2.79,1.3
