date, time, fract_sec, site_name, cond, nLF_cond, perc_ODO, perc_local_ODO, ODO_conc, sal, sp_cond, TDS, pH, pH_mV, temp, battery, cable_pwr
5/16/2019,17:55:00,0.0,,103.5,114.2,68.7,68.7,6.19,0.05,113.3,74,6.84,0.9,20.467,2.47,1.5
5/16/2019,18:00:00,0.0,,103.4,114.0,67.8,67.8,6.10,0.05,113.1,74,6.83,1.5,20.493,2.46,1.5
5/16/2019,18:05:00,0.0,,103.5,114.0,68.3,68.3,6.14,0.05,113.1,73,6.83,1.4,20.582,2.48,1.5
5/16/2019,18:10:00,0.0,,103.5,114.0,67.5,67.5,6.07,0.05,113.1,74,6.83,1.2,20.557,2.46,1.5
5/16/2019,18:15:00,0.0,,103.7,114.0,68.6,68.6,6.16,0.05,113.1,74,6.82,1.7,20.635,2.47,1.5
5/16/2019,18:20:00,0.0,,103.6,114.1,69.5,69.5,6.25,0.05,113.2,74,6.83,1.3,20.561,2.46,1.5
5/16/2019,18:25:00,0.0,,103.7,114.1,67.6,67.6,6.07,0.05,113.2,74,6.83,1.5,20.597,2.47,1.6
5/16/2019,18:30:00,0.0,,103.9,114.3,71.1,71.1,6.38,0.05,113.4,74,6.84,0.6,20.632,2.46,1.6
5/16/2019,18:35:00,0.0,,103.6,114.1,66.1,66.1,5.94,0.05,113.2,74,6.83,1.1,20.550,2.48,1.6
5/16/2019,18:40:00,0.0,,103.6,114.1,70.5,70.5,6.34,0.05,113.2,74,6.84,0.4,20.577,2.46,1.6
5/16/2019,18:45:00,0.0,,103.6,114.1,69.2,69.2,6.22,0.05,113.2,74,6.84,0.4,20.562,2.47,1.6
5/16/2019,18:50:00,0.0,,103.6,114.1,70.8,70.8,6.37,0.05,113.2,74,6.84,0.9,20.570,2.46,1.6
5/16/2019,18:55:00,0.0,,103.8,114.1,72.0,72.0,6.46,0.05,113.2,74,6.84,0.6,20.644,2.48,1.5
5/16/2019,19:00:00,0.0,,103.8,114.2,71.5,71.5,6.42,0.05,113.3,74,6.84,0.4,20.633,2.46,1.6
5/16/2019,19:05:00,0.0,,103.8,114.2,71.1,71.1,6.38,0.05,113.3,74,6.85,0.2,20.629,2.47,1.5
5/16/2019,19:10:00,0.0,,103.7,114.2,70.7,70.7,6.35,0.05,113.3,74,6.84,0.5,20.587,2.46,1.6
5/16/2019,19:15:00,0.0,,103.9,114.1,71.1,71.1,6.38,0.05,113.3,74,6.84,0.7,20.655,2.48,1.6
5/16/2019,19:20:00,0.0,,103.7,114.0,71.1,71.1,6.38,0.05,113.1,74,6.85,0.0,20.646,2.46,1.6
5/16/2019,19:25:00,0.0,,103.7,114.2,70.8,70.8,6.37,0.05,113.3,74,6.85,0.0,20.561,2.47,1.6
5/16/2019,19:30:00,0.0,,103.5,114.0,69.9,69.9,6.29,0.05,113.1,74,6.84,0.5,20.559,2.46,1.6
5/16/2019,19:35:00,0.0,,103.8,114.1,69.6,69.6,6.25,0.05,113.3,74,6.84,0.7,20.650,2.48,1.6
5/16/2019,19:40:00,0.0,,103.7,114.2,69.8,69.8,6.27,0.05,113.3,74,6.84,0.9,20.583,2.47,1.6
5/16/2019,19:45:00,0.0,,103.6,114.2,69.3,69.3,6.23,0.05,113.3,74,6.84,0.8,20.547,2.48,1.6
5/16/2019,19:50:00,0.0,,103.6,114.0,67.9,67.9,6.11,0.05,113.1,74,6.83,1.2,20.581,2.47,1.6
5/16/2019,19:55:00,0.0,,103.6,114.1,67.7,67.7,6.09,0.05,113.2,74,6.83,1.4,20.574,2.48,1.6
5/16/2019,20:00:00,0.0,,103.6,114.1,66.7,66.7,6.00,0.05,113.2,74,6.83,1.5,20.576,2.46,1.6
5/16/2019,20:05:00,0.0,,103.6,114.0,66.5,66.5,5.97,0.05,113.1,74,6.82,2.0,20.580,2.47,1.6
5/16/2019,20:10:00,0.0,,103.6,114.1,67.1,67.1,6.03,0.05,113.2,74,6.82,1.7,20.560,2.46,1.6
5/16/2019,20:15:00,0.0,,103.7,114.0,67.2,67.2,6.03,0.05,113.1,74,6.81,2.2,20.625,2.48,1.6
5/16/2019,20:20:00,0.0,,103.7,114.1,67.9,67.9,6.10,0.05,113.2,74,6.82,1.6,20.601,2.46,1.6
5/16/2019,20:25:00,0.0,,103.7,114.1,67.9,67.9,6.10,0.05,113.2,74,6.82,1.8,20.597,2.48,1.6
5/16/2019,20:30:00,0.0,,103.7,114.1,67.7,67.7,6.08,0.05,113.2,74,6.82,1.8,20.623,2.46,1.6
5/16/2019,20:35:00,0.0,,103.9,114.1,68.4,68.4,6.13,0.05,113.3,74,6.83,1.2,20.688,2.48,1.6
5/16/2019,20:40:00,0.0,,103.9,114.1,68.2,68.2,6.12,0.05,113.2,74,6.83,1.2,20.682,2.47,1.6
5/16/2019,20:45:00,0.0,,104.1,113.8,67.8,67.8,6.06,0.05,113.0,73,6.83,1.5,20.882,2.48,1.6
5/16/2019,20:50:00,0.0,,104.3,114.1,66.8,66.8,5.97,0.05,113.3,74,6.82,1.8,20.832,2.47,1.6
5/16/2019,20:55:00,0.0,,103.9,114.2,66.7,66.7,5.99,0.05,113.3,74,6.83,1.3,20.649,2.48,1.6
5/16/2019,21:00:00,0.0,,103.7,114.1,66.7,66.7,5.99,0.05,113.2,74,6.82,1.6,20.631,2.46,1.6
5/16/2019,21:05:00,0.0,,103.7,114.0,66.9,66.9,6.00,0.05,113.1,74,6.82,1.8,20.633,2.48,1.6
5/16/2019,21:10:00,0.0,,103.6,114.0,66.6,66.6,5.99,0.05,113.1,74,6.82,1.8,20.606,2.47,1.6
5/16/2019,21:15:00,0.0,,103.6,114.0,66.5,66.5,5.98,0.05,113.1,74,6.82,2.0,20.580,2.48,1.6
5/16/2019,21:20:00,0.0,,103.5,114.0,66.4,66.4,5.97,0.05,113.1,73,6.81,2.3,20.576,2.47,1.6
5/16/2019,21:25:00,0.0,,103.5,113.9,66.3,66.3,5.96,0.05,113.0,73,6.81,2.4,20.584,2.48,1.6
5/16/2019,21:30:00,0.0,,103.6,113.9,66.2,66.2,5.95,0.05,113.0,73,6.81,2.5,20.612,2.47,1.6
5/16/2019,21:35:00,0.0,,103.6,113.9,66.5,66.5,5.97,0.05,113.0,73,6.81,2.2,20.623,2.48,1.6
5/16/2019,21:40:00,0.0,,103.6,114.0,66.3,66.3,5.95,0.05,113.1,73,6.81,2.1,20.636,2.47,1.6
5/16/2019,21:45:00,0.0,,103.6,113.9,66.5,66.5,5.97,0.05,113.0,73,6.81,2.2,20.652,2.48,1.6
5/16/2019,21:50:00,0.0,,103.7,114.0,66.7,66.7,5.99,0.05,113.1,73,6.82,2.1,20.642,2.47,1.6
5/16/2019,21:55:00,0.0,,103.6,114.0,66.7,66.7,5.99,0.05,113.1,73,6.81,2.1,20.637,2.48,1.6
5/16/2019,22:00:00,0.0,,103.7,113.9,67.0,67.0,6.02,0.05,113.0,73,6.81,2.2,20.661,2.46,1.6
5/16/2019,22:05:00,0.0,,103.6,113.9,66.8,66.8,6.00,0.05,113.0,73,6.82,1.7,20.644,2.48,1.6
5/16/2019,22:10:00,0.0,,103.6,113.9,67.2,67.2,6.03,0.05,113.0,73,6.82,1.6,20.625,2.46,1.6
5/16/2019,22:15:00,0.0,,103.6,113.9,67.1,67.1,6.02,0.05,113.0,73,6.82,1.8,20.655,2.47,1.6
5/16/2019,22:20:00,0.0,,103.6,113.8,67.0,67.0,6.01,0.05,113.0,73,6.82,1.8,20.672,2.46,1.6
5/16/2019,22:25:00,0.0,,103.6,113.9,66.9,66.9,6.01,0.05,113.0,73,6.82,1.9,20.628,2.48,1.6
5/16/2019,22:30:00,0.0,,103.5,113.9,66.7,66.7,5.99,0.05,113.0,73,6.82,1.9,20.615,2.46,1.6
5/16/2019,22:35:00,0.0,,103.5,113.9,66.7,66.7,5.99,0.05,113.0,73,6.82,2.0,20.596,2.48,1.6
5/16/2019,22:40:00,0.0,,103.4,113.8,66.6,66.6,5.99,0.05,112.9,73,6.81,2.2,20.591,2.47,1.6
5/16/2019,22:45:00,0.0,,103.4,113.8,66.5,66.5,5.98,0.05,112.9,73,6.81,2.2,20.608,2.47,1.6
5/16/2019,22:50:00,0.0,,103.6,113.9,66.3,66.3,5.95,0.05,113.0,73,6.81,2.1,20.644,2.47,1.6
5/16/2019,22:55:00,0.0,,103.7,114.0,66.0,66.0,5.93,0.05,113.1,73,6.82,1.9,20.641,2.48,1.6
5/16/2019,23:00:00,0.0,,103.7,113.9,66.0,66.0,5.92,0.05,113.1,73,6.81,2.4,20.671,2.46,1.6
5/16/2019,23:05:00,0.0,,103.8,114.0,65.8,65.8,5.91,0.05,113.1,74,6.81,2.1,20.668,2.48,1.6
5/16/2019,23:10:00,0.0,,103.8,114.0,65.6,65.6,5.88,0.05,113.1,74,6.81,2.3,20.690,2.46,1.6
5/16/2019,23:15:00,0.0,,103.8,114.0,65.6,65.6,5.89,0.05,113.1,74,6.82,2.1,20.682,2.48,1.6
5/16/2019,23:20:00,0.0,,103.8,114.0,65.7,65.7,5.89,0.05,113.1,74,6.81,2.2,20.690,2.47,1.6
5/16/2019,23:25:00,0.0,,103.9,114.0,65.6,65.6,5.88,0.05,113.1,74,6.81,2.6,20.716,2.48,1.6
5/16/2019,23:30:00,0.0,,103.8,113.9,65.3,65.3,5.86,0.05,113.1,73,6.81,2.4,20.710,2.46,1.6
5/16/2019,23:35:00,0.0,,103.8,113.9,65.1,65.1,5.84,0.05,113.0,73,6.81,2.6,20.707,2.48,1.6
5/16/2019,23:40:00,0.0,,103.7,113.9,64.9,64.9,5.82,0.05,113.0,73,6.81,2.4,20.683,2.46,1.6
5/16/2019,23:45:00,0.0,,103.7,113.9,64.7,64.7,5.80,0.05,113.0,73,6.81,2.6,20.671,2.47,1.6
5/16/2019,23:50:00,0.0,,103.7,113.9,64.5,64.5,5.78,0.05,113.0,73,6.80,2.8,20.686,2.46,1.6
5/16/2019,23:55:00,0.0,,103.7,113.9,64.5,64.5,5.78,0.05,113.0,73,6.81,2.7,20.672,2.48,1.6
5/17/2019,00:00:00,0.0,,103.6,113.9,64.2,64.2,5.76,0.05,113.0,73,6.80,2.7,20.664,2.46,1.6
5/17/2019,00:05:00,0.0,,103.7,113.8,64.0,64.0,5.74,0.05,113.0,73,6.80,2.9,20.690,2.48,1.6
5/17/2019,00:10:00,0.0,,103.7,113.9,64.0,64.0,5.74,0.05,113.0,73,6.80,2.9,20.689,2.46,1.6
5/17/2019,00:15:00,0.0,,103.7,113.9,63.9,63.9,5.73,0.05,113.0,73,6.80,3.0,20.708,2.47,1.6
5/17/2019,00:20:00,0.0,,103.7,113.9,63.7,63.7,5.71,0.05,113.0,73,6.80,3.0,20.700,2.46,1.6
5/17/2019,00:25:00,0.0,,103.8,113.9,63.6,63.6,5.70,0.05,113.0,73,6.80,3.2,20.710,2.47,1.6
5/17/2019,00:30:00,0.0,,103.8,113.9,63.7,63.7,5.71,0.05,113.0,73,6.79,3.5,20.741,2.46,1.6
5/17/2019,00:35:00,0.0,,103.8,113.9,63.6,63.6,5.70,0.05,113.0,73,6.80,3.3,20.734,2.47,1.6
5/17/2019,00:40:00,0.0,,103.8,113.9,63.4,63.4,5.68,0.05,113.0,73,6.80,3.1,20.732,2.46,1.6
5/17/2019,00:45:00,0.0,,103.8,113.9,63.3,63.3,5.67,0.05,113.0,73,6.80,3.1,20.728,2.47,1.6
5/17/2019,00:50:00,0.0,,103.8,113.9,63.1,63.1,5.66,0.05,113.0,73,6.79,3.3,20.711,2.46,1.6
5/17/2019,00:55:00,0.0,,103.8,113.9,62.8,62.8,5.63,0.05,113.0,73,6.80,3.2,20.721,2.47,1.6
5/17/2019,01:00:00,0.0,,103.8,113.9,62.7,62.7,5.61,0.05,113.0,73,6.79,3.6,20.740,2.46,1.6
5/17/2019,01:05:00,0.0,,103.8,113.9,62.6,62.6,5.61,0.05,113.0,73,6.78,4.0,20.745,2.47,1.6
5/17/2019,01:10:00,0.0,,103.9,113.9,62.2,62.2,5.56,0.05,113.0,73,6.79,3.8,20.773,2.46,1.6
5/17/2019,01:15:00,0.0,,103.9,113.9,62.2,62.2,5.57,0.05,113.1,73,6.79,3.5,20.756,2.48,1.6
5/17/2019,01:20:00,0.0,,103.9,113.9,62.3,62.3,5.58,0.05,113.1,74,6.79,3.7,20.737,2.46,1.6
5/17/2019,01:25:00,0.0,,103.8,113.9,62.4,62.4,5.59,0.05,113.0,73,6.79,3.6,20.754,2.47,1.6
5/17/2019,01:30:00,0.0,,103.8,113.9,62.4,62.4,5.59,0.05,113.0,73,6.79,3.5,20.722,2.46,1.6
5/17/2019,01:35:00,0.0,,103.7,113.9,62.0,62.0,5.56,0.05,113.0,73,6.79,3.5,20.674,2.47,1.6
5/17/2019,01:40:00,0.0,,103.7,113.9,61.9,61.9,5.56,0.05,113.0,73,6.79,3.7,20.674,2.46,1.6
5/17/2019,01:45:00,0.0,,103.7,113.9,61.9,61.9,5.55,0.05,113.0,73,6.79,3.8,20.671,2.47,1.6
5/17/2019,01:50:00,0.0,,103.7,113.9,61.8,61.8,5.54,0.05,113.0,73,6.78,4.1,20.692,2.46,1.6
5/17/2019,01:55:00,0.0,,103.7,113.9,61.7,61.7,5.54,0.05,113.0,73,6.78,3.9,20.670,2.47,1.6
5/17/2019,02:00:00,0.0,,103.7,113.9,61.7,61.7,5.54,0.05,113.0,73,6.78,4.2,20.667,2.46,1.6
5/17/2019,02:05:00,0.0,,103.7,113.9,61.9,61.9,5.56,0.05,113.0,73,6.78,4.1,20.664,2.47,1.6
5/17/2019,02:10:00,0.0,,103.6,113.9,61.9,61.9,5.56,0.05,113.0,73,6.79,3.8,20.654,2.46,1.6
5/17/2019,02:15:00,0.0,,103.6,113.9,62.2,62.2,5.58,0.05,113.0,73,6.77,4.5,20.657,2.47,1.6
5/17/2019,02:20:00,0.0,,103.7,113.9,62.5,62.5,5.61,0.05,113.0,73,6.77,4.5,20.681,2.46,1.6
5/17/2019,02:25:00,0.0,,103.7,114.0,62.5,62.5,5.61,0.05,113.1,74,6.78,4.1,20.674,2.47,1.6
5/17/2019,02:30:00,0.0,,103.8,113.9,62.7,62.7,5.62,0.05,113.0,73,6.78,4.4,20.715,2.46,1.6
5/17/2019,02:35:00,0.0,,103.8,113.9,62.7,62.7,5.62,0.05,113.0,73,6.79,3.7,20.710,2.47,1.6
5/17/2019,02:40:00,0.0,,103.8,113.9,63.1,63.1,5.65,0.05,113.0,73,6.78,4.2,20.728,2.46,1.6
5/17/2019,02:45:00,0.0,,103.8,114.0,65.0,65.0,5.83,0.05,113.1,74,6.79,3.3,20.702,2.47,1.6
5/17/2019,02:50:00,0.0,,103.7,113.9,63.5,63.5,5.70,0.05,113.1,73,6.80,3.1,20.653,2.46,1.6
5/17/2019,02:55:00,0.0,,103.7,113.9,62.9,62.9,5.65,0.05,113.0,73,6.79,3.5,20.661,2.47,1.6
5/17/2019,03:00:00,0.0,,103.7,113.9,62.8,62.8,5.63,0.05,113.0,73,6.79,3.8,20.680,2.46,1.6
5/17/2019,03:05:00,0.0,,103.7,113.9,62.9,62.9,5.64,0.05,113.0,73,6.79,3.6,20.677,2.47,1.6
5/17/2019,03:10:00,0.0,,103.7,113.9,62.9,62.9,5.64,0.05,113.0,73,6.79,3.4,20.671,2.46,1.6
5/17/2019,03:15:00,0.0,,103.6,114.0,62.8,62.8,5.64,0.05,113.1,73,6.79,3.4,20.615,2.47,1.6
5/17/2019,03:20:00,0.0,,103.6,113.9,62.7,62.7,5.63,0.05,113.0,73,6.79,3.6,20.656,2.46,1.6
5/17/2019,03:25:00,0.0,,103.6,113.9,62.7,62.7,5.63,0.05,113.1,73,6.79,3.3,20.626,2.47,1.6
5/17/2019,03:30:00,0.0,,103.5,113.9,62.6,62.6,5.62,0.05,113.0,73,6.79,3.4,20.596,2.46,1.6
5/17/2019,03:35:00,0.0,,103.5,113.9,62.6,62.6,5.63,0.05,113.0,73,6.79,3.6,20.598,2.47,1.6
