date.time,date,time,fract_sec,site_name,chl_RFU,chl_conc,cond,fdom_QSU,fdom_RFU,nLF_cond,perc_ODO,perc_local_ODO,ODO_conc,sal,sp_cond,BGA_PC_RFU,BGA_PC_conc,TDS,turb_FNU,TSS,temp,battery,cable_pwr
2019-12-18 20:50:00,12/18/2019,20:50:00,0,<site>,1.82,11,10,28.9,9.91,16.6,82.4,83.2,10.61,0.01,16.3,-0.34,-0.34,11,5.14,0,4.676,4.89,0
2019-12-18 20:55:00,12/18/2019,20:55:00,0,<site>,1.53,9.42,10,28.89,9.9,16.6,82.4,83.2,10.61,0.01,16.3,-0.38,-0.38,11,5.85,0,4.677,4.88,0
2019-12-18 21:00:00,12/18/2019,21:00:00,0,<site>,2.41,14.17,10,28.87,9.9,16.6,82.4,83.2,10.62,0.01,16.3,-0.26,-0.26,11,5.43,0,4.661,4.89,0
2019-12-18 21:05:00,12/18/2019,21:05:00,0,<site>,1.75,10.61,10,28.86,9.89,16.6,82.3,83.1,10.61,0.01,16.3,-0.31,-0.31,11,4.99,0,4.656,4.88,0
2019-12-18 21:10:00,12/18/2019,21:10:00,0,<site>,1.36,8.5,10,28.88,9.9,16.6,82.3,83.1,10.61,0.01,16.3,-0.38,-0.38,11,5.26,0,4.644,4.89,0
2019-12-18 21:15:00,12/18/2019,21:15:00,0,<site>,1.42,8.8,10,28.85,9.89,16.6,82.3,83.1,10.61,0.01,16.3,-0.39,-0.39,11,5.01,0,4.631,4.88,0
2019-12-18 21:20:00,12/18/2019,21:20:00,0,<site>,1.72,10.47,10,28.89,9.9,16.6,82.3,83.1,10.62,0.01,16.3,-0.3,-0.3,11,5.18,0,4.599,4.89,0
2019-12-18 21:25:00,12/18/2019,21:25:00,0,<site>,1.69,10.3,10,28.92,9.91,16.6,82.2,83,10.61,0.01,16.4,-0.36,-0.36,11,5.04,0,4.604,4.88,0
2019-12-18 21:30:00,12/18/2019,21:30:00,0,<site>,1.41,8.75,10,28.96,9.93,16.6,82.3,83,10.62,0.01,16.3,-0.34,-0.34,11,5.01,0,4.6,4.89,0
2019-12-18 21:35:00,12/18/2019,21:35:00,0,<site>,1.25,7.92,10,28.93,9.92,16.6,82.2,83,10.61,0.01,16.3,-0.38,-0.38,11,4.77,0,4.598,4.88,0
2019-12-18 21:40:00,12/18/2019,21:40:00,0,<site>,1.93,11.6,10,28.91,9.91,16.6,82.2,82.9,10.61,0.01,16.4,-0.28,-0.28,11,5.08,0,4.587,4.89,0
2019-12-18 21:45:00,12/18/2019,21:45:00,0,<site>,2.02,12.1,10,28.88,9.9,16.6,82.1,82.9,10.6,0.01,16.3,-0.33,-0.33,11,5.34,0,4.567,4.88,0
2019-12-18 21:50:00,12/18/2019,21:50:00,0,<site>,1.77,10.7,10,28.92,9.91,16.6,82.1,82.9,10.61,0.01,16.4,-0.31,-0.31,11,5.01,0,4.541,4.89,0
2019-12-18 21:55:00,12/18/2019,21:55:00,0,<site>,1.87,11.24,9.9,28.93,9.92,16.6,82,82.8,10.61,0.01,16.3,-0.33,-0.33,11,5.11,0,4.489,4.88,0
2019-12-18 22:00:00,12/18/2019,22:00:00,0,<site>,1.32,8.27,10,28.99,9.94,16.6,81.8,82.6,10.59,0.01,16.4,-0.38,-0.38,11,5.09,0,4.494,4.89,0
2019-12-18 22:05:00,12/18/2019,22:05:00,0,<site>,2.19,13,9.9,29.01,9.95,16.6,81.8,82.6,10.59,0.01,16.4,-0.27,-0.27,11,4.99,0,4.463,4.88,0
2019-12-18 22:10:00,12/18/2019,22:10:00,0,<site>,2.78,16.18,9.9,28.95,9.92,16.6,81.6,82.4,10.57,0.01,16.4,-0.27,-0.27,11,5.05,0,4.472,4.89,0
2019-12-18 22:15:00,12/18/2019,22:15:00,0,<site>,1.6,9.8,10,29,9.94,16.6,81.6,82.4,10.56,0.01,16.4,-0.35,-0.35,11,4.97,0,4.488,4.88,0
2019-12-18 22:20:00,12/18/2019,22:20:00,0,<site>,1.24,7.86,10,28.9,9.91,16.6,81.7,82.4,10.57,0.01,16.4,-0.39,-0.39,11,4.84,0,4.492,4.89,0
2019-12-18 22:25:00,12/18/2019,22:25:00,0,<site>,1.2,7.61,10,28.98,9.93,16.6,81.6,82.4,10.56,0.01,16.4,-0.42,-0.42,11,4.91,0,4.494,4.88,0
2019-12-18 22:30:00,12/18/2019,22:30:00,0,<site>,1.34,8.39,10,28.97,9.93,16.6,81.5,82.2,10.54,0.01,16.4,-0.39,-0.39,11,4.9,0,4.495,4.89,0
2019-12-18 22:35:00,12/18/2019,22:35:00,0,<site>,1.41,8.76,10,29,9.94,16.6,81.3,82.1,10.52,0.01,16.4,-0.36,-0.36,11,5.02,0,4.496,4.88,0
2019-12-18 22:40:00,12/18/2019,22:40:00,0,<site>,1.24,7.87,10,28.94,9.92,16.6,81.2,82,10.52,0.01,16.4,-0.38,-0.38,11,5,0,4.485,4.89,0
2019-12-18 22:45:00,12/18/2019,22:45:00,0,<site>,1.26,7.94,10,28.96,9.93,16.6,81.3,82,10.52,0.01,16.4,-0.37,-0.37,11,5.29,0,4.475,4.88,0
2019-12-18 22:50:00,12/18/2019,22:50:00,0,<site>,1.33,8.34,10,28.98,9.93,16.6,81.3,82.1,10.53,0.01,16.4,-0.45,-0.45,11,5.11,0,4.47,4.89,0
2019-12-18 22:55:00,12/18/2019,22:55:00,0,<site>,1.45,8.97,10,29,9.94,16.6,81.2,82,10.52,0.01,16.4,-0.38,-0.38,11,5.18,0,4.466,4.88,0
2019-12-18 23:00:00,12/18/2019,23:00:00,0,<site>,1.58,9.67,10,29.02,9.95,16.6,81.2,82,10.52,0.01,16.4,-0.37,-0.37,11,5.08,0,4.464,4.89,0
2019-12-18 23:05:00,12/18/2019,23:05:00,0,<site>,1.17,7.45,10,29.06,9.96,16.6,81.2,81.9,10.51,0.01,16.4,-0.42,-0.42,11,5.19,0,4.461,4.88,0
2019-12-18 23:10:00,12/18/2019,23:10:00,0,<site>,1.35,8.42,10,29.06,9.97,16.6,81.2,81.9,10.52,0.01,16.4,-0.37,-0.37,11,5.13,0,4.455,4.89,0
2019-12-18 23:15:00,12/18/2019,23:15:00,0,<site>,1.45,9.01,10,29.02,9.95,16.6,81.3,82,10.53,0.01,16.4,-0.31,-0.31,11,5.23,0,4.454,4.87,0
2019-12-18 23:20:00,12/18/2019,23:20:00,0,<site>,1.96,11.73,10,29.06,9.97,16.6,81.5,82.2,10.55,0.01,16.4,-0.3,-0.3,11,5.13,0,4.45,4.89,0
2019-12-18 23:25:00,12/18/2019,23:25:00,0,<site>,1.39,8.65,9.9,29.08,9.97,16.6,81.6,82.4,10.58,0.01,16.4,-0.27,-0.27,11,5.05,0,4.432,4.88,0
2019-12-18 23:30:00,12/18/2019,23:30:00,0,<site>,2.2,13.06,9.9,29.07,9.97,16.6,81.6,82.4,10.58,0.01,16.4,-0.3,-0.3,11,5.17,0,4.42,4.89,0
2019-12-18 23:35:00,12/18/2019,23:35:00,0,<site>,1.21,7.67,9.9,29.06,9.96,16.6,81.6,82.4,10.59,0.01,16.4,-0.38,-0.38,11,4.9,0,4.407,4.87,0
2019-12-18 23:40:00,12/18/2019,23:40:00,0,<site>,1.17,7.48,9.9,29.06,9.96,16.6,81.6,82.4,10.59,0.01,16.4,-0.41,-0.41,11,5.04,0,4.397,4.88,0
2019-12-18 23:45:00,12/18/2019,23:45:00,0,<site>,1.24,7.84,9.9,29.07,9.97,16.6,81.5,82.2,10.58,0.01,16.4,-0.39,-0.39,11,4.85,0,4.362,4.88,0
2019-12-18 23:50:00,12/18/2019,23:50:00,0,<site>,1.54,9.5,9.9,29.09,9.97,16.6,81.4,82.1,10.57,0.01,16.4,-0.39,-0.39,11,5,0,4.361,4.88,0
2019-12-18 23:55:00,12/18/2019,23:55:00,0,<site>,1.23,7.81,9.9,29.04,9.96,16.6,81.4,82.1,10.57,0.01,16.4,-0.38,-0.38,11,4.88,0,4.346,4.88,0
2019-12-19 00:00:00,12/19/2019,00:00:00,0,<site>,1.96,11.74,9.9,29.14,9.99,16.6,81.4,82.2,10.58,0.01,16.4,-0.33,-0.33,11,5.11,0,4.339,4.89,0
2019-12-19 00:05:00,12/19/2019,00:05:00,0,<site>,2.11,12.55,9.9,29.1,9.98,16.6,81.3,82.1,10.57,0.01,16.4,-0.23,-0.23,11,5.3,0,4.329,4.87,0
2019-12-19 00:10:00,12/19/2019,00:10:00,0,<site>,1.93,11.58,9.9,29.07,9.97,16.6,81.3,82.1,10.57,0.01,16.4,-0.32,-0.32,11,5.26,0,4.325,4.89,0
2019-12-19 00:15:00,12/19/2019,00:15:00,0,<site>,1.07,6.9,9.9,29,9.94,16.6,81.3,82.1,10.57,0.01,16.4,-0.44,-0.44,11,4.95,0,4.32,4.88,0
2019-12-19 00:20:00,12/19/2019,00:20:00,0,<site>,1.83,11.04,9.9,29.07,9.97,16.6,81.3,82.1,10.57,0.01,16.4,-0.31,-0.31,11,5.05,0,4.317,4.89,0
2019-12-19 00:25:00,12/19/2019,00:25:00,0,<site>,1.96,11.75,9.9,28.67,9.82,16.6,81.3,82.1,10.58,0.01,16.4,-0.31,-0.31,11,5.17,0,4.299,4.87,0
2019-12-19 00:30:00,12/19/2019,00:30:00,0,<site>,1.64,10,9.9,29.03,9.95,16.6,81.3,82.1,10.58,0.01,16.4,-0.32,-0.32,11,5.15,0,4.291,4.88,0
2019-12-19 00:35:00,12/19/2019,00:35:00,0,<site>,1.17,7.49,9.9,29.08,9.97,16.6,81.3,82,10.57,0.01,16.4,-0.39,-0.39,11,4.92,0,4.291,4.87,0
