date, time, fract_sec, site_name, cond, nLF_cond, perc_ODO, perc_local_ODO, ODO_conc, sal, sp_cond, TDS, pH, pH_mV, temp, battery, cable_pwr
5/10/2019,17:05:00,0.0,,113.0,115.1,122.7,122.7,10.30,0.05,114.9,75,7.50,-37.9,24.140,2.53,1.6
5/10/2019,17:10:00,0.0,,112.8,115.1,93.6,93.6,7.87,0.05,114.9,75,7.47,-35.9,24.052,2.52,1.6
5/10/2019,17:15:00,0.0,,112.8,114.3,107.9,107.9,9.02,0.05,114.2,74,7.48,-36.5,24.361,2.53,1.6
5/10/2019,17:20:00,0.0,,111.8,114.1,99.3,99.3,8.35,0.05,113.9,74,7.44,-34.3,24.054,2.52,1.6
5/10/2019,17:25:00,0.0,,112.0,114.4,101.2,101.2,8.52,0.05,114.2,74,7.41,-32.5,23.996,2.53,1.6
5/10/2019,17:30:00,0.0,,110.8,113.3,96.0,96.0,8.09,0.05,113.1,74,7.06,-11.9,23.916,2.52,1.6
5/10/2019,17:35:00,0.0,,112.4,114.4,117.3,117.3,9.85,0.05,114.2,74,7.43,-33.5,24.162,2.53,1.6
5/10/2019,17:40:00,0.0,,112.1,113.9,115.7,115.7,9.69,0.05,113.7,74,7.41,-32.5,24.241,2.52,1.6
5/10/2019,17:45:00,0.0,,112.5,114.5,105.2,105.2,8.83,0.05,114.3,74,7.32,-27.4,24.168,2.53,1.6
5/10/2019,17:50:00,0.0,,112.8,114.8,131.0,131.0,10.99,0.05,114.7,75,7.89,-60.6,24.154,2.52,1.6
5/10/2019,17:55:00,0.0,,112.3,114.5,102.4,102.4,8.60,0.05,114.3,74,7.36,-29.7,24.087,2.53,1.6
5/10/2019,18:00:00,0.0,,113.5,115.0,136.7,136.7,11.43,0.05,114.8,75,8.01,-67.7,24.375,2.52,1.6
5/10/2019,18:05:00,0.0,,113.8,115.9,115.1,115.1,9.66,0.05,115.7,75,7.58,-42.4,24.148,2.53,1.6
5/10/2019,18:10:00,0.0,,113.7,115.5,131.1,131.1,10.98,0.05,115.3,75,7.96,-65.0,24.256,2.52,1.6
5/10/2019,18:15:00,0.0,,114.3,115.7,145.5,145.5,12.15,0.05,115.6,75,8.27,-83.1,24.431,2.53,1.6
5/10/2019,18:20:00,0.0,,114.0,115.4,110.3,110.3,9.20,0.05,115.2,75,8.34,-87.1,24.451,2.52,1.6
5/10/2019,18:25:00,0.0,,114.6,115.9,121.4,121.4,10.13,0.05,115.8,75,7.56,-41.5,24.487,2.53,1.6
5/10/2019,18:30:00,0.0,,114.4,115.8,133.8,133.8,11.17,0.05,115.7,75,8.19,-78.1,24.441,2.52,1.6
5/10/2019,18:35:00,0.0,,114.4,115.9,141.4,141.4,11.82,0.05,115.8,75,7.91,-61.7,24.391,2.53,1.6
5/10/2019,18:40:00,0.0,,114.3,115.8,128.1,128.1,10.70,0.05,115.6,75,7.81,-55.9,24.404,2.52,1.6
5/10/2019,18:45:00,0.0,,114.3,115.8,129.7,129.7,10.84,0.05,115.7,75,7.68,-48.4,24.350,2.53,1.6
5/10/2019,18:50:00,0.0,,114.3,115.9,138.7,138.7,11.60,0.05,115.8,75,8.08,-72.0,24.359,2.52,1.6
5/10/2019,18:55:00,0.0,,114.5,115.9,139.4,139.4,11.64,0.05,115.7,75,7.88,-59.8,24.439,2.53,1.6
5/10/2019,19:00:00,0.0,,114.3,115.9,135.7,135.7,11.35,0.05,115.7,75,7.92,-62.6,24.344,2.52,1.6
5/10/2019,19:05:00,0.0,,114.2,115.7,128.0,128.0,10.70,0.05,115.6,75,7.68,-48.2,24.351,2.53,1.6
5/10/2019,19:10:00,0.0,,114.2,115.8,128.4,128.4,10.74,0.05,115.7,75,7.69,-48.8,24.330,2.52,1.6
5/10/2019,19:15:00,0.0,,114.3,115.9,126.9,126.9,10.61,0.05,115.7,75,7.64,-45.9,24.361,2.53,1.6
5/10/2019,19:20:00,0.0,,114.4,116.0,126.7,126.7,10.59,0.05,115.8,75,7.71,-50.2,24.355,2.52,1.6
5/10/2019,19:25:00,0.0,,114.3,115.9,125.9,125.9,10.53,0.05,115.8,75,7.67,-47.8,24.348,2.53,1.6
5/10/2019,19:30:00,0.0,,114.3,115.8,127.8,127.8,10.68,0.05,115.7,75,7.67,-47.6,24.356,2.52,1.6
5/10/2019,19:35:00,0.0,,114.4,115.8,126.8,126.8,10.59,0.05,115.7,75,7.63,-45.7,24.415,2.53,1.6
5/10/2019,19:40:00,0.0,,114.2,115.7,127.7,127.7,10.67,0.05,115.6,75,7.77,-53.6,24.353,2.52,1.6
5/10/2019,19:45:00,0.0,,114.1,115.7,128.3,128.3,10.73,0.05,115.5,75,7.73,-51.2,24.358,2.53,1.6
5/10/2019,19:50:00,0.0,,114.0,115.6,128.9,128.9,10.78,0.05,115.5,75,7.73,-51.5,24.346,2.52,1.6
5/10/2019,19:55:00,0.0,,113.9,115.4,128.7,128.7,10.75,0.05,115.2,75,7.70,-49.5,24.387,2.53,1.6
5/10/2019,20:00:00,0.0,,113.8,115.4,128.7,128.7,10.76,0.05,115.2,75,7.64,-46.2,24.361,2.52,1.6
5/10/2019,20:05:00,0.0,,113.8,115.4,125.7,125.7,10.51,0.05,115.2,75,7.64,-46.0,24.365,2.53,1.6
5/10/2019,20:10:00,0.0,,113.8,115.3,125.1,125.1,10.46,0.05,115.2,75,7.60,-43.9,24.372,2.52,1.6
5/10/2019,20:15:00,0.0,,113.4,115.1,123.5,123.5,10.33,0.05,114.9,75,7.50,-38.1,24.305,2.53,1.6
5/10/2019,20:20:00,0.0,,113.3,114.9,119.4,119.4,9.99,0.05,114.8,75,7.40,-32.3,24.335,2.52,1.6
5/10/2019,20:25:00,0.0,,113.5,115.1,119.8,119.8,10.02,0.05,114.9,75,7.47,-36.1,24.336,2.53,1.6
5/10/2019,20:30:00,0.0,,113.5,115.0,124.2,124.2,10.38,0.05,114.9,75,7.52,-39.1,24.374,2.52,1.6
5/10/2019,20:35:00,0.0,,113.8,115.2,132.8,132.8,11.09,0.05,115.1,75,7.53,-39.7,24.417,2.53,1.6
5/10/2019,20:40:00,0.0,,113.4,115.0,127.3,127.3,10.65,0.05,114.9,75,7.55,-40.8,24.320,2.52,1.6
5/10/2019,20:45:00,0.0,,113.5,115.1,124.2,124.2,10.39,0.05,115.0,75,7.51,-38.4,24.349,2.53,1.6
5/10/2019,20:50:00,0.0,,113.5,115.1,123.3,123.3,10.31,0.05,114.9,75,7.48,-37.0,24.342,2.52,1.6
5/10/2019,20:55:00,0.0,,113.4,115.1,121.8,121.8,10.19,0.05,115.0,75,7.47,-36.2,24.299,2.53,1.6
5/10/2019,21:00:00,0.0,,113.6,115.1,120.9,120.9,10.11,0.05,115.0,75,7.42,-33.2,24.366,2.52,1.6
5/10/2019,21:05:00,0.0,,113.6,115.2,121.6,121.6,10.16,0.05,115.0,75,7.49,-37.2,24.369,2.53,1.6
5/10/2019,21:10:00,0.0,,113.7,115.3,122.0,122.0,10.19,0.05,115.1,75,7.43,-33.6,24.365,2.51,1.6
5/10/2019,21:15:00,0.0,,114.0,115.6,120.3,120.3,10.06,0.05,115.4,75,7.36,-29.6,24.339,2.53,1.6
5/10/2019,21:20:00,0.0,,114.1,115.7,116.8,116.8,9.76,0.05,115.6,75,7.29,-25.3,24.358,2.51,1.6
5/10/2019,21:25:00,0.0,,114.3,115.9,114.8,114.8,9.60,0.05,115.7,75,7.28,-24.9,24.349,2.53,1.6
5/10/2019,21:30:00,0.0,,114.5,116.1,113.3,113.3,9.47,0.05,115.9,75,7.26,-23.6,24.348,2.52,1.6
5/10/2019,21:35:00,0.0,,114.7,116.3,113.3,113.3,9.48,0.05,116.2,76,7.23,-21.9,24.334,2.53,1.6
5/10/2019,21:40:00,0.0,,114.9,116.5,114.4,114.4,9.57,0.05,116.4,76,7.25,-23.0,24.334,2.52,1.6
5/10/2019,21:45:00,0.0,,115.0,116.6,112.9,112.9,9.44,0.05,116.5,76,7.25,-23.0,24.346,2.53,1.6
5/10/2019,21:50:00,0.0,,115.1,116.7,112.1,112.1,9.37,0.05,116.6,76,7.22,-21.5,24.357,2.52,1.6
5/10/2019,21:55:00,0.0,,115.2,116.9,112.8,112.8,9.44,0.05,116.7,76,7.22,-21.7,24.343,2.53,1.6
5/10/2019,22:00:00,0.0,,115.3,116.9,110.9,110.9,9.28,0.05,116.8,76,7.18,-19.2,24.339,2.52,1.6
5/10/2019,22:05:00,0.0,,115.4,117.0,110.1,110.1,9.21,0.05,116.9,76,7.19,-19.5,24.341,2.53,1.6
5/10/2019,22:10:00,0.0,,115.4,117.1,109.2,109.2,9.13,0.05,116.9,76,7.19,-20.0,24.334,2.51,1.6
5/10/2019,22:15:00,0.0,,115.5,117.1,110.3,110.3,9.22,0.05,116.9,76,7.20,-20.1,24.358,2.53,1.6
5/10/2019,22:20:00,0.0,,115.1,116.8,109.5,109.5,9.16,0.05,116.6,76,7.21,-21.0,24.334,2.52,1.6
5/10/2019,22:25:00,0.0,,115.2,116.8,108.8,108.8,9.09,0.05,116.6,76,7.22,-21.3,24.340,2.53,1.6
5/10/2019,22:30:00,0.0,,114.9,116.6,107.6,107.6,9.00,0.05,116.4,76,7.17,-18.5,24.307,2.52,1.6
5/10/2019,22:35:00,0.0,,115.0,116.6,107.0,107.0,8.95,0.05,116.4,76,7.16,-17.7,24.338,2.53,1.6
5/10/2019,22:40:00,0.0,,115.0,116.6,107.3,107.3,8.97,0.05,116.4,76,7.16,-18.2,24.366,2.51,1.6
5/10/2019,22:45:00,0.0,,115.0,116.5,110.5,110.5,9.23,0.05,116.3,76,7.20,-20.1,24.383,2.52,1.6
5/10/2019,22:50:00,0.0,,114.9,116.5,110.9,110.9,9.27,0.05,116.3,76,7.21,-20.6,24.378,2.52,1.6
5/10/2019,22:55:00,0.0,,114.7,116.3,111.3,111.3,9.30,0.05,116.2,76,7.20,-20.5,24.353,2.53,1.6
5/10/2019,23:00:00,0.0,,114.6,116.3,108.7,108.7,9.09,0.05,116.1,75,7.19,-19.9,24.334,2.51,1.6
5/10/2019,23:05:00,0.0,,114.6,116.1,107.3,107.3,8.97,0.05,116.0,75,7.19,-19.4,24.356,2.53,1.6
5/10/2019,23:10:00,0.0,,114.5,116.2,100.3,100.3,8.39,0.05,116.0,75,7.12,-15.4,24.330,2.52,1.6
5/10/2019,23:15:00,0.0,,114.5,116.0,105.5,105.5,8.81,0.05,115.9,75,7.15,-17.5,24.380,2.52,1.6
5/10/2019,23:20:00,0.0,,114.4,116.0,105.8,105.8,8.84,0.05,115.9,75,7.16,-17.8,24.362,2.52,1.6
5/10/2019,23:25:00,0.0,,114.0,115.9,102.8,102.8,8.61,0.05,115.8,75,7.10,-14.2,24.226,2.53,1.6
5/10/2019,23:30:00,0.0,,113.9,115.7,100.6,100.6,8.43,0.05,115.5,75,7.10,-14.3,24.263,2.52,1.6
5/10/2019,23:35:00,0.0,,113.9,115.8,93.4,93.4,7.83,0.05,115.6,75,7.05,-11.4,24.209,2.52,1.6
5/10/2019,23:40:00,0.0,,113.9,115.7,100.2,100.2,8.39,0.05,115.5,75,7.08,-13.1,24.274,2.51,1.6
5/10/2019,23:45:00,0.0,,113.9,115.6,101.3,101.3,8.48,0.05,115.5,75,7.07,-12.7,24.285,2.53,1.6
5/10/2019,23:50:00,0.0,,114.1,115.7,102.4,102.4,8.56,0.05,115.5,75,7.09,-14.0,24.330,2.51,1.6
5/10/2019,23:55:00,0.0,,113.8,115.4,100.9,100.9,8.45,0.05,115.3,75,7.09,-13.8,24.322,2.52,1.6
5/11/2019,00:00:00,0.0,,113.4,115.5,98.9,98.9,8.30,0.05,115.3,75,7.05,-11.6,24.137,2.51,1.6
5/11/2019,00:05:00,0.0,,113.3,115.1,99.3,99.3,8.31,0.05,114.9,75,7.06,-11.9,24.257,2.53,1.6
5/11/2019,00:10:00,0.0,,113.2,115.1,95.7,95.7,8.02,0.05,114.9,75,7.07,-12.6,24.254,2.51,1.6
5/11/2019,00:15:00,0.0,,113.3,115.1,102.4,102.4,8.58,0.05,115.0,75,7.06,-12.0,24.240,2.52,1.6
5/11/2019,00:20:00,0.0,,113.4,115.2,98.9,98.9,8.28,0.05,115.0,75,7.05,-11.6,24.280,2.51,1.6
5/11/2019,00:25:00,0.0,,113.5,115.2,103.6,103.6,8.67,0.05,115.1,75,7.08,-13.5,24.299,2.52,1.6
5/11/2019,00:30:00,0.0,,113.7,115.3,102.8,102.8,8.60,0.05,115.1,75,7.10,-14.6,24.345,2.51,1.6
5/11/2019,00:35:00,0.0,,113.7,115.7,105.7,105.7,8.87,0.05,115.6,75,7.13,-15.9,24.173,2.52,1.6
5/11/2019,00:40:00,0.0,,113.8,115.6,104.8,104.8,8.77,0.05,115.4,75,7.14,-17.0,24.272,2.51,1.6
5/11/2019,00:45:00,0.0,,113.7,115.5,99.5,99.5,8.33,0.05,115.4,75,7.07,-12.6,24.259,2.52,1.6
5/11/2019,00:50:00,0.0,,113.8,115.5,102.6,102.6,8.59,0.05,115.4,75,7.12,-15.9,24.285,2.51,1.6
5/11/2019,00:55:00,0.0,,113.5,115.4,99.3,99.3,8.31,0.05,115.2,75,7.05,-11.7,24.246,2.52,1.6
5/11/2019,01:00:00,0.0,,113.7,115.5,105.0,105.0,8.79,0.05,115.3,75,7.07,-12.9,24.258,2.51,1.6
5/11/2019,01:05:00,0.0,,113.8,115.5,104.0,104.0,8.71,0.05,115.4,75,7.10,-14.7,24.289,2.52,1.6
5/11/2019,01:10:00,0.0,,113.7,115.4,98.3,98.3,8.23,0.05,115.3,75,7.04,-10.8,24.304,2.51,1.6
5/11/2019,01:15:00,0.0,,113.9,115.5,105.4,105.4,8.82,0.05,115.4,75,7.11,-14.9,24.336,2.52,1.6
5/11/2019,01:20:00,0.0,,114.0,115.6,101.6,101.6,8.49,0.05,115.5,75,7.13,-16.3,24.333,2.51,1.6
5/11/2019,01:25:00,0.0,,114.0,115.7,102.8,102.8,8.60,0.05,115.5,75,7.07,-12.7,24.290,2.52,1.6
5/11/2019,01:30:00,0.0,,114.2,115.9,103.2,103.2,8.63,0.05,115.7,75,7.11,-15.1,24.327,2.51,1.6
5/11/2019,01:35:00,0.0,,114.1,115.9,100.8,100.8,8.44,0.05,115.7,75,7.08,-13.6,24.285,2.52,1.6
5/11/2019,01:40:00,0.0,,114.4,116.0,101.3,101.3,8.47,0.05,115.8,75,7.12,-15.6,24.340,2.51,1.6
5/11/2019,01:45:00,0.0,,114.1,115.8,105.3,105.3,8.82,0.05,115.7,75,7.09,-14.1,24.293,2.52,1.6
5/11/2019,01:50:00,0.0,,114.4,115.9,109.6,109.6,9.16,0.05,115.8,75,7.16,-18.0,24.379,2.51,1.6
5/11/2019,01:55:00,0.0,,114.6,116.2,106.6,106.6,8.91,0.05,116.1,75,7.09,-13.9,24.349,2.52,1.6
5/11/2019,02:00:00,0.0,,114.8,116.4,107.4,107.4,8.98,0.05,116.3,76,7.10,-14.3,24.361,2.51,1.6
5/11/2019,02:05:00,0.0,,114.8,116.6,101.8,101.8,8.53,0.05,116.4,76,7.05,-11.5,24.260,2.52,1.6
5/11/2019,02:10:00,0.0,,115.0,116.6,119.7,119.7,10.01,0.05,116.4,76,7.07,-12.9,24.328,2.51,1.6
5/11/2019,02:15:00,0.0,,115.0,116.5,104.4,104.4,8.72,0.05,116.4,76,7.10,-14.4,24.381,2.52,1.6
5/11/2019,02:20:00,0.0,,115.1,116.3,113.4,113.4,9.46,0.05,116.2,76,7.19,-19.8,24.492,2.51,1.6
5/11/2019,02:25:00,0.0,,114.9,116.5,108.6,108.6,9.07,0.05,116.3,76,7.18,-19.2,24.379,2.52,1.6
5/11/2019,02:30:00,0.0,,114.7,116.4,113.0,113.0,9.45,0.05,116.2,76,7.20,-20.3,24.319,2.51,1.6
5/11/2019,02:35:00,0.0,,114.5,115.9,128.8,128.8,10.75,0.05,115.7,75,7.20,-20.4,24.443,2.52,1.6
5/11/2019,02:40:00,0.0,,114.1,115.7,110.9,110.9,9.27,0.05,115.6,75,7.14,-16.6,24.325,2.51,1.6
5/11/2019,02:45:00,0.0,,114.7,116.1,122.6,122.6,10.23,0.05,116.0,75,7.16,-18.1,24.430,2.52,1.6
5/11/2019,02:50:00,0.0,,115.0,116.6,113.9,113.9,9.52,0.05,116.4,76,7.17,-18.3,24.358,2.51,1.6
5/11/2019,02:55:00,0.0,,115.3,116.8,114.4,114.4,9.55,0.05,116.6,76,7.22,-21.5,24.420,2.52,1.6
5/11/2019,03:00:00,0.0,,115.1,116.4,118.7,118.7,9.90,0.05,116.3,76,7.29,-25.5,24.469,2.51,1.6
5/11/2019,03:05:00,0.0,,114.9,116.3,118.8,118.8,9.92,0.05,116.2,76,7.25,-23.0,24.431,2.52,1.6
5/11/2019,03:10:00,0.0,,114.7,116.0,124.6,124.6,10.39,0.05,115.9,75,7.85,-58.3,24.472,2.51,1.6
5/11/2019,03:15:00,0.0,,114.1,115.6,115.1,115.1,9.63,0.05,115.5,75,7.38,-30.8,24.364,2.52,1.6
5/11/2019,03:20:00,0.0,,114.1,115.5,117.6,117.6,9.82,0.05,115.4,75,7.36,-29.7,24.416,2.51,1.6
5/11/2019,03:25:00,0.0,,114.1,115.6,116.9,116.9,9.76,0.05,115.4,75,7.53,-39.7,24.417,2.52,1.6
5/11/2019,03:30:00,0.0,,114.1,115.5,121.3,121.3,10.13,0.05,115.4,75,7.87,-59.8,24.432,2.51,1.6
5/11/2019,03:35:00,0.0,,114.2,115.6,117.7,117.7,9.83,0.05,115.5,75,7.47,-35.9,24.407,2.52,1.6
5/11/2019,03:40:00,0.0,,114.1,115.5,125.1,125.1,10.45,0.05,115.4,75,8.00,-67.0,24.427,2.51,1.6
