date.time,date,time,fract_sec,site_name,chl_RFU,chl_conc,cond,fdom_QSU,fdom_RFU,nLF_cond,perc_ODO,perc_local_ODO,ODO_conc,sal,sp_cond,BGA_PC_RFU,BGA_PC_conc,TDS,turb_FNU,TSS,temp,battery,cable_pwr
2019-12-04 15:30:00,12/4/2019,15:30:00,0,<site>,2.38,14.06,10,29.12,9.99,16,85,85.8,10.63,0.01,15.8,-0.33,-0.33,10,3.18,0,5.801,5.16,0
2019-12-04 15:35:00,12/4/2019,15:35:00,0,<site>,2.4,14.15,10,29.11,9.98,16,85,85.8,10.63,0.01,15.8,-0.29,-0.29,10,3.09,0,5.79,5.14,0
2019-12-04 15:40:00,12/4/2019,15:40:00,0,<site>,2.39,14.1,10,29.12,9.99,16,85,85.8,10.64,0.01,15.8,-0.29,-0.29,10,2.87,0,5.8,5.16,0
2019-12-04 15:45:00,12/4/2019,15:45:00,0,<site>,1.91,11.49,10,29.13,9.99,16,85.1,85.9,10.64,0.01,15.8,-0.35,-0.35,10,2.76,0,5.809,5.14,0
2019-12-04 15:50:00,12/4/2019,15:50:00,0,<site>,2.39,14.1,10,29.08,9.97,16,85.1,85.9,10.65,0.01,15.8,-0.3,-0.3,10,2.7,0,5.817,5.16,0
2019-12-04 15:55:00,12/4/2019,15:55:00,0,<site>,1.93,11.61,10,29.13,9.99,16,85.1,85.9,10.65,0.01,15.8,-0.35,-0.35,10,2.76,0,5.822,5.14,0
2019-12-04 16:00:00,12/4/2019,16:00:00,0,<site>,2.62,15.35,10,29.02,9.95,16,85.2,86,10.65,0.01,15.8,-0.26,-0.26,10,2.72,0,5.847,5.16,0
2019-12-04 16:05:00,12/4/2019,16:05:00,0,<site>,2.49,14.63,10,28.78,9.87,16,85.2,86,10.63,0.01,15.8,-0.28,-0.28,10,3.25,0,5.905,5.14,0
2019-12-04 16:10:00,12/4/2019,16:10:00,0,<site>,1.89,11.37,10,29.05,9.96,16,85.2,86,10.63,0.01,15.8,-0.32,-0.32,10,2.86,0,5.889,5.16,0
2019-12-04 16:15:00,12/4/2019,16:15:00,0,<site>,2.78,16.24,10,29.06,9.97,16,85.2,86,10.65,0.01,15.8,-0.24,-0.24,10,3.06,0,5.866,5.14,0
2019-12-04 16:20:00,12/4/2019,16:20:00,0,<site>,2.5,14.68,10,29.04,9.96,16,85.3,86.1,10.66,0.01,15.8,-0.3,-0.3,10,3.12,0,5.871,5.16,0
2019-12-04 16:25:00,12/4/2019,16:25:00,0,<site>,1.98,11.86,10,29.08,9.97,16,85.4,86.2,10.66,0.01,15.8,-0.31,-0.31,10,2.88,0,5.863,5.14,0
2019-12-04 16:30:00,12/4/2019,16:30:00,0,<site>,3.07,17.81,10,29.12,9.99,16,85.3,86.1,10.66,0.01,15.8,-0.2,-0.2,10,2.66,0,5.849,5.16,0
2019-12-04 16:35:00,12/4/2019,16:35:00,0,<site>,3.2,18.47,10,29.17,10,16,85.3,86.1,10.67,0.01,15.8,-0.19,-0.19,10,2.93,0,5.84,5.15,0
2019-12-04 16:40:00,12/4/2019,16:40:00,0,<site>,1.55,9.54,10,29.16,10,16,85.3,86.2,10.67,0.01,15.8,-0.21,-0.21,10,2.9,0,5.839,5.16,0
2019-12-04 16:45:00,12/4/2019,16:45:00,0,<site>,2.82,16.41,10,29.05,9.96,16,85.4,86.2,10.67,0.01,15.8,-0.21,-0.21,10,3.03,0,5.851,5.15,0
2019-12-04 16:50:00,12/4/2019,16:50:00,0,<site>,3.24,18.72,10,29.12,9.99,16,85.4,86.2,10.67,0.01,15.8,-0.15,-0.15,10,2.74,0,5.836,5.16,0
2019-12-04 16:55:00,12/4/2019,16:55:00,0,<site>,2.18,12.96,10,29.09,9.97,16,85.3,86.1,10.66,0.01,15.8,-0.23,-0.23,10,2.96,0,5.838,5.15,0
2019-12-04 17:00:00,12/4/2019,17:00:00,0,<site>,3.65,20.96,10,29.1,9.98,16,85.3,86.1,10.66,0.01,15.8,-0.07,-0.07,10,2.69,0,5.835,5.17,0
2019-12-04 17:05:00,12/4/2019,17:05:00,0,<site>,2.29,13.55,10,29.11,9.98,16,85.3,86.2,10.67,0.01,15.8,-0.18,-0.18,10,3.31,0,5.833,5.15,0
2019-12-04 17:10:00,12/4/2019,17:10:00,0,<site>,1.45,8.96,10,29.02,9.95,16,85.3,86.1,10.67,0.01,15.8,-0.28,-0.28,10,2.99,0,5.83,5.17,0
2019-12-04 17:15:00,12/4/2019,17:15:00,0,<site>,1.36,8.49,10,29.11,9.98,16,85.3,86.1,10.67,0.01,15.8,-0.29,-0.29,10,2.8,0,5.822,5.15,0
2019-12-04 17:20:00,12/4/2019,17:20:00,0,<site>,1.9,11.41,10,29.16,10,16,85.3,86.1,10.67,0.01,15.8,-0.27,-0.27,10,2.7,0,5.813,5.17,0
2019-12-04 17:25:00,12/4/2019,17:25:00,0,<site>,1.63,9.97,10,29.05,9.96,16,85.3,86.1,10.67,0.01,15.8,-0.27,-0.27,10,3.17,0,5.805,5.15,0
2019-12-04 17:30:00,12/4/2019,17:30:00,0,<site>,1.38,8.63,10,29.11,9.98,16,85.2,86,10.66,0.01,15.8,-0.29,-0.29,10,3.02,0,5.798,5.17,0
2019-12-04 17:35:00,12/4/2019,17:35:00,0,<site>,1.87,11.27,10,29.11,9.98,16,85.2,86,10.66,0.01,15.8,-0.18,-0.18,10,2.7,0,5.794,5.15,0
2019-12-04 17:40:00,12/4/2019,17:40:00,0,<site>,1.58,9.7,10,29.15,10,16,85.2,86,10.66,0.01,15.8,-0.26,-0.26,10,3.15,0,5.788,5.17,0
2019-12-04 17:45:00,12/4/2019,17:45:00,0,<site>,1.49,9.21,10,29.2,10.02,16,85.2,86,10.66,0.01,15.8,-0.29,-0.29,10,3.22,0,5.788,5.15,0
2019-12-04 17:50:00,12/4/2019,17:50:00,0,<site>,1.35,8.46,10,29.17,10,16,85.2,86,10.66,0.01,15.8,-0.28,-0.28,10,2.71,0,5.786,5.17,0
2019-12-04 17:55:00,12/4/2019,17:55:00,0,<site>,2.81,16.39,10,29.2,10.01,16,85.2,86,10.67,0.01,15.8,-0.22,-0.22,10,2.7,0,5.778,5.15,0
2019-12-04 18:00:00,12/4/2019,18:00:00,0,<site>,2.09,12.47,10,29.18,10.01,16,85.1,85.9,10.66,0.01,15.8,-0.19,-0.19,10,2.71,0,5.78,5.17,0
2019-12-04 18:05:00,12/4/2019,18:05:00,0,<site>,1.82,11.01,10,29.19,10.01,16,85.1,85.9,10.66,0.01,15.8,-0.22,-0.22,10,2.87,0,5.778,5.16,0
2019-12-04 18:10:00,12/4/2019,18:10:00,0,<site>,2.94,17.08,10,29.26,10.03,16,85.1,85.9,10.65,0.01,15.8,-0.19,-0.19,10,2.96,0,5.777,5.17,0
2019-12-04 18:15:00,12/4/2019,18:15:00,0,<site>,1.47,9.12,10,29.09,9.97,16,85.1,85.9,10.65,0.01,15.8,-0.29,-0.29,10,3.3,0,5.777,5.15,0
2019-12-04 18:20:00,12/4/2019,18:20:00,0,<site>,1.38,8.6,10,29.19,10.01,16,85,85.8,10.64,0.01,15.8,-0.25,-0.25,10,2.7,0,5.771,5.17,0
2019-12-04 18:25:00,12/4/2019,18:25:00,0,<site>,2.84,16.56,10,29.25,10.03,16,85,85.8,10.64,0.01,15.8,-0.22,-0.22,10,2.86,0,5.761,5.15,0
2019-12-04 18:30:00,12/4/2019,18:30:00,0,<site>,2.68,15.69,10,29.21,10.02,16,85,85.8,10.65,0.01,15.8,-0.12,-0.12,10,3.13,0,5.741,5.17,0
2019-12-04 18:35:00,12/4/2019,18:35:00,0,<site>,2.76,16.08,10,29.23,10.02,16,85,85.8,10.65,0.01,15.8,-0.22,-0.22,10,2.87,0,5.742,5.15,0
2019-12-04 18:40:00,12/4/2019,18:40:00,0,<site>,1.95,11.7,10,29.08,9.97,16,85,85.8,10.65,0.01,15.8,-0.17,-0.17,10,2.61,0,5.74,5.17,0
2019-12-04 18:45:00,12/4/2019,18:45:00,0,<site>,2.6,15.26,10,29.21,10.02,16,85,85.8,10.65,0.01,15.8,-0.21,-0.21,10,2.62,0,5.736,5.15,0
2019-12-04 18:50:00,12/4/2019,18:50:00,0,<site>,2.58,15.11,10,29.21,10.02,16,84.9,85.7,10.65,0.01,15.8,-0.25,-0.25,10,2.64,0,5.722,5.17,0
2019-12-04 18:55:00,12/4/2019,18:55:00,0,<site>,1.32,8.28,10,29.13,9.99,16,84.9,85.7,10.65,0.01,15.8,-0.3,-0.3,10,2.77,0,5.715,5.15,0
2019-12-04 19:00:00,12/4/2019,19:00:00,0,<site>,1.35,8.44,10,29.18,10.01,16,84.9,85.7,10.65,0.01,15.8,-0.29,-0.29,10,2.7,0,5.719,5.17,0
2019-12-04 19:05:00,12/4/2019,19:05:00,0,<site>,1.37,8.58,10,29.26,10.04,16,84.9,85.7,10.64,0.01,15.8,-0.29,-0.29,10,2.69,0,5.722,5.15,0
2019-12-04 19:10:00,12/4/2019,19:10:00,0,<site>,1.35,8.44,10,29.22,10.02,16,84.8,85.6,10.63,0.01,15.8,-0.28,-0.28,10,2.72,0,5.726,5.17,0
2019-12-04 19:15:00,12/4/2019,19:15:00,0,<site>,1.26,7.98,10,29.22,10.02,16,84.8,85.6,10.63,0.01,15.8,-0.32,-0.32,10,2.87,0,5.728,5.15,0
2019-12-04 19:20:00,12/4/2019,19:20:00,0,<site>,1.6,9.82,10,29.2,10.01,16,84.8,85.6,10.63,0.01,15.8,-0.25,-0.25,10,2.94,0,5.729,5.17,0
2019-12-04 19:25:00,12/4/2019,19:25:00,0,<site>,1.27,8.02,10,29.19,10.01,16,84.8,85.6,10.63,0.01,15.8,-0.3,-0.3,10,2.8,0,5.73,5.15,0
2019-12-04 19:30:00,12/4/2019,19:30:00,0,<site>,1.71,10.38,10,29.2,10.02,16,84.7,85.5,10.62,0.01,15.8,-0.26,-0.26,10,2.94,0,5.727,5.17,0
2019-12-04 19:35:00,12/4/2019,19:35:00,0,<site>,1.3,8.16,10,29.23,10.03,16,84.7,85.5,10.62,0.01,15.8,-0.28,-0.28,10,2.74,0,5.725,5.15,0
2019-12-04 19:40:00,12/4/2019,19:40:00,0,<site>,1.44,8.91,10,29.2,10.01,16,84.6,85.4,10.61,0.01,15.8,-0.29,-0.29,10,2.81,0,5.719,5.17,0
2019-12-04 19:45:00,12/4/2019,19:45:00,0,<site>,1.57,9.63,10,29.23,10.03,16,84.6,85.4,10.62,0.01,15.8,-0.27,-0.27,10,2.91,0,5.693,5.15,0
2019-12-04 19:50:00,12/4/2019,19:50:00,0,<site>,1.49,9.18,10,29.12,9.98,16,84.6,85.4,10.62,0.01,15.8,-0.27,-0.27,10,2.66,0,5.689,5.17,0
2019-12-04 19:55:00,12/4/2019,19:55:00,0,<site>,1.59,9.76,10,29.22,10.02,16,84.6,85.4,10.61,0.01,15.8,-0.26,-0.26,10,2.74,0,5.674,5.15,0
2019-12-04 20:00:00,12/4/2019,20:00:00,0,<site>,1.56,9.58,10,29.21,10.02,16,84.5,85.3,10.61,0.01,15.8,-0.28,-0.28,10,2.95,0,5.664,5.17,0
2019-12-04 20:05:00,12/4/2019,20:05:00,0,<site>,1.42,8.82,10,29.26,10.04,16,84.4,85.2,10.6,0.01,15.8,-0.26,-0.26,10,2.81,0,5.652,5.16,0
2019-12-04 20:10:00,12/4/2019,20:10:00,0,<site>,1.31,8.25,10,29.24,10.03,16,84.4,85.2,10.61,0.01,15.8,-0.3,-0.3,10,2.99,0,5.641,5.17,0
2019-12-04 20:15:00,12/4/2019,20:15:00,0,<site>,1.27,8.01,10,29.4,10.09,16,84.4,85.2,10.61,0.01,15.8,-0.3,-0.3,10,2.88,0,5.64,5.15,0
2019-12-04 20:20:00,12/4/2019,20:20:00,0,<site>,1.52,9.39,9.9,29.26,10.03,16,84.4,85.2,10.6,0.01,15.8,-0.28,-0.28,10,2.87,0,5.638,5.17,0
2019-12-04 20:25:00,12/4/2019,20:25:00,0,<site>,1.39,8.69,9.9,29.33,10.06,16,84.4,85.2,10.6,0.01,15.8,-0.33,-0.33,10,2.8,0,5.636,5.16,0
2019-12-04 20:30:00,12/4/2019,20:30:00,0,<site>,1.41,8.79,9.9,29.28,10.04,16,84.3,85.1,10.6,0.01,15.8,-0.32,-0.32,10,2.74,0,5.631,5.17,0
2019-12-04 20:35:00,12/4/2019,20:35:00,0,<site>,1.31,8.24,9.9,29.34,10.07,16,84.3,85.1,10.6,0.01,15.8,-0.26,-0.26,10,3.04,0,5.626,5.16,0
2019-12-04 20:40:00,12/4/2019,20:40:00,0,<site>,1.29,8.11,9.9,29.33,10.06,16,84.3,85.1,10.6,0.01,15.8,-0.3,-0.3,10,2.69,0,5.623,5.17,0
2019-12-04 20:45:00,12/4/2019,20:45:00,0,<site>,1.38,8.6,9.9,29.33,10.06,16,84.3,85.1,10.59,0.01,15.8,-0.31,-0.31,10,2.9,0,5.62,5.15,0
2019-12-04 20:50:00,12/4/2019,20:50:00,0,<site>,1.2,7.64,9.9,29.31,10.05,16,84.2,85,10.59,0.01,15.8,-0.29,-0.29,10,3.14,0,5.614,5.17,0
2019-12-04 20:55:00,12/4/2019,20:55:00,0,<site>,1.23,7.8,9.9,29.34,10.06,16,84.2,85,10.59,0.01,15.8,-0.31,-0.31,10,2.71,0,5.596,5.15,0
2019-12-04 21:00:00,12/4/2019,21:00:00,0,<site>,1.22,7.75,9.9,29.29,10.05,16,84.2,85,10.6,0.01,15.8,-0.33,-0.33,10,2.75,0,5.578,5.17,0
2019-12-04 21:05:00,12/4/2019,21:05:00,0,<site>,1.55,9.53,9.9,29.32,10.06,16,84.1,84.9,10.59,0.01,15.8,-0.25,-0.25,10,2.76,0,5.581,5.15,0
2019-12-04 21:10:00,12/4/2019,21:10:00,0,<site>,1.34,8.38,9.9,29.33,10.06,16,84.1,84.9,10.58,0.01,15.8,-0.28,-0.28,10,2.85,0,5.579,5.17,0
2019-12-04 21:15:00,12/4/2019,21:15:00,0,<site>,1.2,7.62,9.9,29.33,10.06,16,84,84.8,10.57,0.01,15.8,-0.33,-0.33,10,2.88,0,5.58,5.15,0
2019-12-04 21:20:00,12/4/2019,21:20:00,0,<site>,1.28,8.05,9.9,29.35,10.07,16,84,84.8,10.57,0.01,15.8,-0.31,-0.31,10,3.08,0,5.573,5.17,0
2019-12-04 21:25:00,12/4/2019,21:25:00,0,<site>,1.44,8.93,9.9,29.34,10.07,16,83.9,84.7,10.56,0.01,15.8,-0.28,-0.28,10,3.18,0,5.565,5.15,0
2019-12-04 21:30:00,12/4/2019,21:30:00,0,<site>,1.36,8.48,9.9,29.32,10.06,16,83.9,84.7,10.56,0.01,15.8,-0.3,-0.3,10,2.86,0,5.54,5.17,0
2019-12-04 21:35:00,12/4/2019,21:35:00,0,<site>,1.24,7.84,9.9,29.35,10.07,16,83.9,84.7,10.57,0.01,15.8,-0.32,-0.32,10,2.63,0,5.527,5.16,0
2019-12-04 21:40:00,12/4/2019,21:40:00,0,<site>,1.54,9.45,9.9,29.34,10.06,16,83.7,84.5,10.55,0.01,15.8,-0.28,-0.28,10,2.96,0,5.52,5.17,0
2019-12-04 21:45:00,12/4/2019,21:45:00,0,<site>,1.32,8.28,9.9,29.36,10.07,16,83.6,84.4,10.54,0.01,15.8,-0.33,-0.33,10,2.86,0,5.516,5.16,0
2019-12-04 21:50:00,12/4/2019,21:50:00,0,<site>,1.33,8.33,9.9,29.42,10.09,16,83.6,84.4,10.53,0.01,15.8,-0.26,-0.26,10,3,0,5.517,5.17,0
2019-12-04 21:55:00,12/4/2019,21:55:00,0,<site>,1.32,8.3,9.9,29.24,10.03,16,83.5,84.3,10.53,0.01,15.8,-0.26,-0.26,10,2.58,0,5.509,5.15,0
2019-12-04 22:00:00,12/4/2019,22:00:00,0,<site>,1.26,7.96,9.9,29.15,10,16,83.6,84.3,10.54,0.01,15.8,-0.28,-0.28,10,3.02,0,5.493,5.17,0
2019-12-04 22:05:00,12/4/2019,22:05:00,0,<site>,1.29,8.09,9.9,29.35,10.07,16,83.4,84.2,10.52,0.01,15.8,-0.3,-0.3,10,2.89,0,5.486,5.15,0
2019-12-04 22:10:00,12/4/2019,22:10:00,0,<site>,1.14,7.3,9.9,29.34,10.07,16,83.3,84.1,10.51,0.01,15.8,-0.32,-0.32,10,2.76,0,5.488,5.17,0
2019-12-04 22:15:00,12/4/2019,22:15:00,0,<site>,1.4,8.74,9.9,29.32,10.06,16,83,83.8,10.47,0.01,15.8,-0.29,-0.29,10,2.73,0,5.492,5.16,0
2019-12-04 22:20:00,12/4/2019,22:20:00,0,<site>,1.46,9.06,9.9,29.33,10.06,16,82.7,83.5,10.44,0.01,15.8,-0.27,-0.27,10,2.83,0,5.493,5.17,0
2019-12-04 22:25:00,12/4/2019,22:25:00,0,<site>,1.28,8.05,9.9,29.37,10.08,16,82.9,83.7,10.45,0.01,15.8,-0.28,-0.28,10,2.7,0,5.487,5.15,0
2019-12-04 22:30:00,12/4/2019,22:30:00,0,<site>,1.17,7.47,9.9,29.4,10.09,16,82.9,83.7,10.45,0.01,15.8,-0.33,-0.33,10,2.78,0,5.487,5.17,0
2019-12-04 22:35:00,12/4/2019,22:35:00,0,<site>,1.38,8.63,9.9,29.36,10.07,16,83,83.8,10.48,0.01,15.8,-0.29,-0.29,10,2.7,0,5.475,5.15,0
2019-12-04 22:40:00,12/4/2019,22:40:00,0,<site>,1.22,7.74,9.9,29.43,10.1,16,83.1,83.9,10.49,0.01,15.8,-0.31,-0.31,10,2.79,0,5.468,5.17,0
2019-12-04 22:45:00,12/4/2019,22:45:00,0,<site>,1.43,8.87,9.9,29.4,10.08,16,83.2,84,10.5,0.01,15.8,-0.29,-0.29,10,2.88,0,5.461,5.15,0
2019-12-04 22:50:00,12/4/2019,22:50:00,0,<site>,2.11,12.57,9.9,29.3,10.05,16.1,83.2,84,10.51,0.01,15.8,-0.21,-0.21,10,2.76,0,5.445,5.17,0
2019-12-04 22:55:00,12/4/2019,22:55:00,0,<site>,1.38,8.59,9.9,29.39,10.08,16.1,83.2,84,10.51,0.01,15.8,-0.29,-0.29,10,3.24,0,5.435,5.16,0
2019-12-04 23:00:00,12/4/2019,23:00:00,0,<site>,1.39,8.64,9.9,29.37,10.07,16.1,83.2,84,10.51,0.01,15.8,-0.3,-0.3,10,2.82,0,5.434,5.17,0
2019-12-04 23:05:00,12/4/2019,23:05:00,0,<site>,1.44,8.93,9.9,29.44,10.1,16,83.2,84,10.51,0.01,15.8,-0.25,-0.25,10,2.77,0,5.43,5.15,0
2019-12-04 23:10:00,12/4/2019,23:10:00,0,<site>,1.21,7.69,9.9,29.45,10.11,16,83.2,83.9,10.51,0.01,15.8,-0.34,-0.34,10,4.3,0,5.416,5.17,0
2019-12-04 23:15:00,12/4/2019,23:15:00,0,<site>,1.36,8.49,9.9,29.21,10.02,16,83.2,84,10.51,0.01,15.8,-0.32,-0.32,10,2.99,0,5.408,5.15,0
2019-12-04 23:20:00,12/4/2019,23:20:00,0,<site>,1.2,7.65,9.9,29.46,10.11,16,83.2,84,10.51,0.01,15.8,-0.31,-0.31,10,2.76,0,5.4,5.17,0
2019-12-04 23:25:00,12/4/2019,23:25:00,0,<site>,1.33,8.34,9.9,29.43,10.1,16,83.1,83.8,10.5,0.01,15.8,-0.27,-0.27,10,2.93,0,5.406,5.16,0
2019-12-04 23:30:00,12/4/2019,23:30:00,0,<site>,1.54,9.46,9.9,29.49,10.12,16,83,83.8,10.5,0.01,15.8,-0.28,-0.28,10,2.96,0,5.396,5.18,0
2019-12-04 23:35:00,12/4/2019,23:35:00,0,<site>,1.19,7.6,9.9,29.45,10.1,16.1,82.9,83.7,10.49,0.01,15.8,-0.32,-0.32,10,3.05,0,5.39,5.15,0
2019-12-04 23:40:00,12/4/2019,23:40:00,0,<site>,1.22,7.76,9.9,29.42,10.09,16,82.9,83.7,10.49,0.01,15.8,-0.29,-0.29,10,4.91,0,5.386,5.17,0
2019-12-04 23:45:00,12/4/2019,23:45:00,0,<site>,1.39,8.65,9.9,29.48,10.12,16,82.8,83.6,10.48,0.01,15.8,-0.32,-0.32,10,2.7,0,5.386,5.16,0
2019-12-04 23:50:00,12/4/2019,23:50:00,0,<site>,1.31,8.22,9.9,29.55,10.14,16,82.7,83.5,10.46,0.01,15.8,-0.3,-0.3,10,2.98,0,5.381,5.17,0
2019-12-04 23:55:00,12/4/2019,23:55:00,0,<site>,1.59,9.73,9.9,29.48,10.12,16.1,82.8,83.6,10.48,0.01,15.8,-0.24,-0.24,10,2.81,0,5.35,5.15,0
2019-12-05 00:00:00,12/5/2019,00:00:00,0,<site>,1.31,8.23,9.9,29.5,10.12,16.1,82.7,83.4,10.46,0.01,15.8,-0.29,-0.29,10,3.03,0,5.347,5.17,0
2019-12-05 00:05:00,12/5/2019,00:05:00,0,<site>,1.21,7.7,9.9,29.45,10.1,16.1,82.6,83.4,10.46,0.01,15.8,-0.3,-0.3,10,3.18,0,5.349,5.16,0
2019-12-05 00:10:00,12/5/2019,00:10:00,0,<site>,1.26,7.93,9.9,29.42,10.09,16.1,82.6,83.4,10.45,0.01,15.8,-0.32,-0.32,10,3.06,0,5.348,5.17,0
2019-12-05 00:15:00,12/5/2019,00:15:00,0,<site>,1.31,8.24,9.9,29.54,10.14,16.1,82.6,83.4,10.45,0.01,15.8,-0.29,-0.29,10,2.92,0,5.34,5.15,0
2019-12-05 00:20:00,12/5/2019,00:20:00,0,<site>,2.01,12.05,9.9,29.51,10.13,16.1,82.5,83.3,10.44,0.01,15.8,-0.27,-0.27,10,3.01,0,5.333,5.17,0
