DATE,DATE.1,TIMESTAMP,RECORD.x,BattV_Avg,BattV,BP_mmHg_Avg,BP_mmHg_Std,BP_mmHg,Rain_mm_Tot,AirTC_Avg,AirTC_Std,AirTC,RH,RH_Min,RH_TMn,RH_Max,RH_TMx,RECORD.y,BattV_Min,SlrkW_Avg,SlrkW_Std,SlrkW,SlrMJ_Tot,WS_ms_Avg,WS_ms_Std,WS_ms,WindDir,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT
2018-10-30,2018-10-30,2018-10-30 21:00:00,81971,12.15306,12.15675,756.7775,0.5601186,756.0978,0,8.549967,0.04540004,8.59,97.814,96.938,2018-10-30 20:45:30,97.814,2018-10-30 20:59:00,81971,12.13997,1.017501e-05,3.807139e-05,0,9.157507e-06,0,0,0,275.3116,0,0,0
2018-10-30,2018-10-30,2018-10-30 21:15:00,81972,12.14735,12.16431,756.9238,0.5992973,757.6753,0,8.554265,0.06068712,8.46,97.283,97.242,2018-10-30 21:10:30,97.824,2018-10-30 21:00:30,81972,12.13241,1.271877e-05,6.849268e-05,0,1.144689e-05,0.03473556,0.07558873,0,290.4478,0.03473556,275.1797,0.01251145
2018-10-30,2018-10-30,2018-10-30 21:30:00,81973,12.14576,12.14332,756.9671,0.5667403,756.1412,0,8.343334,0.08579059,8.166,97.82,97.281,2018-10-30 21:16:00,97.82,2018-10-30 21:30:00,81973,12.13157,2.28938e-05,6.868134e-05,0,2.060442e-05,0,0,0,290.0556,0,0,0
2018-10-30,2018-10-30,2018-10-30 21:45:00,81974,12.14475,12.15759,757.05,0.6039855,756.5832,0,8.0133,0.1056308,8.256,99.105,97.863,2018-10-30 21:30:30,99.105,2018-10-30 21:45:00,81974,12.12569,6.105009e-05,0.0002179924,0,5.494509e-05,0.0910311,0.182368,0.4769333,1.222345,0.0910311,338.5318,14.82795
2018-10-30,2018-10-30,2018-10-30 22:00:00,81975,12.1398,12.13241,757.0244,0.6853583,757.9066,0,8.406533,0.2128717,7.894,96.928,96.746,2018-10-30 21:58:00,99.125,2018-10-30 21:45:30,81975,12.12318,7.63126e-05,0.0001795104,0,6.868134e-05,0.2213711,0.2066549,0,188.4774,0.2213711,3.395271,58.6156
2018-10-30,2018-10-30,2018-10-30 22:15:00,81976,12.13207,12.14668,757.2786,0.5328884,756.9243,0,7.516802,0.1310891,7.419,99.113,97.042,2018-10-30 22:00:30,99.113,2018-10-30 22:15:00,81976,12.1173,6.868136e-05,0.000223228,0,6.181323e-05,0.07371778,0.1079309,0,154.5746,0.07371778,258.2162,12.37415
2018-10-30,2018-10-30,2018-10-30 22:30:00,81977,12.12978,12.11898,756.9906,0.5848587,757.4532,0,7.346135,0.1013347,7.49,99.998,99.156,2018-10-30 22:15:30,99.998,2018-10-30 22:27:00,81977,12.11898,7.631267e-06,3.02054e-05,0,6.868141e-06,0.2749445,0.18769,0.3822,336.5502,0.2749445,275.8002,74.69543
2018-10-30,2018-10-30,2018-10-30 22:45:00,81978,12.12396,12.12737,756.9037,0.5325807,757.4464,0,7.3245,0.1028669,7.016,99.998,99.998,2018-10-30 22:30:30,99.998,2018-10-30 22:30:30,81978,12.10639,4.578758e-05,0.0001495416,0,4.120882e-05,0.03517111,0.06773737,0,219.8444,0.03517111,248.2411,26.57277
2018-10-30,2018-10-30,2018-10-30 23:00:00,81979,12.11711,12.10303,757.1119,0.5046105,756.5076,0,6.7013,0.1054819,6.694,99.998,99.922,2018-10-30 22:47:30,99.998,2018-10-30 22:45:30,81979,12.10303,9.920641e-05,0.0002651978,0,8.928576e-05,0.01981778,0.0558459,0,169.5462,0.01981778,219.6576,0.05989407
2018-10-30,2018-10-30,2018-10-30 23:15:00,81980,12.11033,12.11226,756.9611,0.4880908,757.2448,0,6.938533,0.1566846,6.914,99.998,99.998,2018-10-30 23:00:30,99.998,2018-10-30 23:00:30,81980,12.08624,2.543754e-05,0.0001235751,0,2.289379e-05,0.2257267,0.2296962,0,308.5728,0.2257267,341.947,19.94574
2018-10-30,2018-10-30,2018-10-30 23:30:00,81981,12.10793,12.09212,756.9586,0.6221747,757.4052,0,6.721566,0.09995393,6.532,99.998,99.998,2018-10-30 23:15:30,99.998,2018-10-30 23:15:30,81981,12.09212,0.0001017502,0.0003191372,0,9.157515e-05,0.005008889,0.02697369,0.1502667,260.8688,0.005008889,260.8688,0
2018-10-30,2018-10-30,2018-10-30 23:45:00,81982,12.09869,12.11394,757.1222,0.4706855,757.6111,0,6.153433,0.1561377,5.996,99.998,99.998,2018-10-30 23:30:30,99.998,2018-10-30 23:30:30,81982,12.08037,5.087527e-06,1.903579e-05,0,4.578775e-06,0.07121333,0.121692,0,217.0031,0.07121333,227.8892,7.770592
2018-10-31,2018-10-31,2018-10-31 00:00:00,81983,12.09363,12.08456,757.1447,0.4947248,756.7068,0,6.4199,0.1670012,6.4,99.998,99.998,2018-10-30 23:45:30,99.998,2018-10-30 23:45:30,81983,12.08204,6.105009e-05,0.0002318028,0,5.494509e-05,0.1547311,0.1765461,0,280.2855,0.1547311,343.8307,32.65195
2018-10-31,2018-10-31,2018-10-31 00:15:00,81984,12.08551,12.09799,756.8564,0.5880768,756.2695,0,6.1258,0.1153781,5.976,99.998,99.998,2018-10-31 00:00:30,99.998,2018-10-31 00:00:30,81984,12.05938,3.052504e-05,0.0001208216,0,2.747254e-05,0.01970889,0.05520881,0,218.867,0.01970889,220.903,1.320118
2018-10-31,2018-10-31,2018-10-31 00:30:00,81985,12.08037,12.07868,756.858,0.5406167,757.5516,0,5.936567,0.08280165,6.138,99.998,99.998,2018-10-31 00:15:30,99.998,2018-10-31 00:15:30,81985,12.06945,5.850635e-05,0.0001747802,0,5.265572e-05,0.07208444,0.1104208,0.2744,13.10337,0.07208444,341.3843,12.15163
2018-10-31,2018-10-31,2018-10-31 00:45:00,81986,12.07312,12.07617,756.639,0.4170359,756.613,0,6.156167,0.1648294,5.866,99.998,99.998,2018-10-31 00:30:30,99.998,2018-10-31 00:30:30,81986,12.05854,2.035001e-05,7.614277e-05,0,1.831501e-05,0.06598666,0.1277886,0,44.49856,0.06598666,42.95051,4.267209
2018-10-31,2018-10-31,2018-10-31 01:00:00,81987,12.06609,12.06441,756.8535,0.2963124,756.4916,0,5.711967,0.06417289,5.744,99.998,99.998,2018-10-31 00:45:30,99.998,2018-10-31 00:45:30,81987,12.05098,7.631267e-06,4.109563e-05,0,6.868141e-06,0,0,0,44.30784,0,0,0
2018-10-31,2018-10-31,2018-10-31 01:15:00,81988,12.06128,12.05266,756.6927,0.399429,757.4944,0,5.591033,0.2140403,5.138,99.998,99.998,2018-10-31 01:00:30,99.998,2018-10-31 01:00:30,81988,12.0493,3.815631e-05,0.000151027,0,3.434068e-05,0,0,0,44.42921,0,0,0
2018-10-31,2018-10-31,2018-10-31 01:30:00,81989,12.05384,12.05266,756.7181,0.4678718,757.0938,0,5.119633,0.04083989,5.118,99.998,99.998,2018-10-31 01:15:30,99.998,2018-10-31 01:15:30,81989,12.03923,4.324379e-05,0.000141653,0,3.891941e-05,0,0,0,44.29484,0,0,0
2018-10-31,2018-10-31,2018-10-31 01:45:00,81990,12.05222,12.06106,756.537,0.4544429,757.0434,0,5.310367,0.07630485,5.442,99.998,99.998,2018-10-31 01:30:30,99.998,2018-10-31 01:30:30,81990,12.03755,6.359385e-05,0.000200053,0.0003815631,5.723447e-05,0.004682222,0.01812305,0.05226667,179.7411,0.004682222,177.5565,0.5640712
2018-10-31,2018-10-31,2018-10-31 02:00:00,81991,12.04421,12.05434,756.6243,0.4444065,756.1367,0,5.222267,0.09448245,5.3,99.998,99.998,2018-10-31 01:45:30,99.998,2018-10-31 01:45:30,81991,12.03084,4.070008e-05,0.000157302,0,3.663007e-05,0.1109578,0.2230785,0.5749334,140.5502,0.1109578,150.6763,8.814818
2018-10-31,2018-10-31,2018-10-31 02:15:00,81992,12.04016,12.05014,756.6556,0.3681102,757.1144,0,5.4364,0.1242861,5.159,99.998,99.998,2018-10-31 02:00:30,99.998,2018-10-31 02:00:30,81992,12.02916,4.070007e-05,0.000122629,0,3.663007e-05,0.2740733,0.1592989,0.1078,223.4269,0.2740733,167.8223,30.75226
2018-10-31,2018-10-31,2018-10-31 02:30:00,81993,12.03716,12.02664,756.6495,0.2920048,756.5947,0,5.332101,0.2837967,5.502,99.998,99.998,2018-10-31 02:15:30,99.998,2018-10-31 02:15:30,81993,12.02077,5.087508e-05,0.0002601625,0,4.578758e-05,0.2916044,0.23216,0.3234,154.6527,0.2916044,142.0669,22.82656
2018-10-31,2018-10-31,2018-10-31 02:45:00,81994,12.03168,12.04175,756.5403,0.2553671,756.265,0,5.3562,0.1575456,5.038,99.998,99.998,2018-10-31 02:30:30,99.998,2018-10-31 02:30:30,81994,12.01825,2.035004e-05,0.0001095876,0,1.831504e-05,0.1092156,0.1506961,0,272.6675,0.1092156,163.2636,14.95197
2018-10-31,2018-10-31,2018-10-31 03:00:00,81995,12.0281,12.04007,756.6006,0.2499837,756.4481,0,5.0734,0.1377887,5.138,99.998,99.998,2018-10-31 02:45:30,99.998,2018-10-31 02:45:30,81995,12.01321,2.543754e-05,8.203361e-05,0,2.289379e-05,0.2096111,0.2192695,0.4704,110.9603,0.2096111,153.3398,14.57711
2018-10-31,2018-10-31,2018-10-31 03:15:00,81996,12.02653,12.01489,756.6801,0.1868944,756.8968,0,5.458234,0.1215391,5.27,99.998,99.998,2018-10-31 03:00:30,99.998,2018-10-31 03:00:30,81996,12.00901,0,0,0,0,0.1571267,0.1848355,0.3854667,324.9856,0.1571267,56.06144,45.67313
2018-10-31,2018-10-31,2018-10-31 03:30:00,81997,12.02138,12.01573,756.6212,0.2327705,756.4297,0,5.232133,0.06794973,5.098,99.998,0,2018-10-31 03:27:30,99.998,2018-10-31 03:15:30,81997,11.99558,4.578755e-05,0.0001976285,0,4.12088e-05,0.03059778,0.0832262,0,333.1237,0.03059778,325.2137,0.04334096
2018-10-31,2018-10-31,2018-10-31 03:45:00,81998,12.02034,12.02916,756.5327,0.3172635,756.2764,0,4.870734,0.1694359,4.654,99.998,99.998,2018-10-31 03:30:30,99.998,2018-10-31 03:30:30,81998,11.99894,8.903137e-05,0.0002539298,0,8.012824e-05,0,0,0,333.1693,0,0,0
2018-10-31,2018-10-31,2018-10-31 04:00:00,81999,12.01721,12.01489,756.3495,0.4162928,756.9175,0,4.874933,0.07097317,4.937,99.998,99.998,2018-10-31 03:45:30,99.998,2018-10-31 03:45:30,81999,12.0023,4.324381e-05,0.0002328751,0,3.891944e-05,0.009146666,0.02912528,0,333.2256,0.009146666,333.1487,0.01694058
2018-10-31,2018-10-31,2018-10-31 04:15:00,82000,12.01066,12.00817,756.3658,0.2098601,756.1802,0,4.973634,0.0591994,5.067,99.998,99.998,2018-10-31 04:00:30,99.998,2018-10-31 04:00:30,82000,11.99642,5.087506e-05,0.0001983475,0,4.578756e-05,0,0,0,204.8793,0,0,0
2018-10-31,2018-10-31,2018-10-31 04:30:00,82001,12.0122,11.99894,756.4612,0.3643719,756.0268,0,4.880401,0.08381078,4.805,99.998,99.998,2018-10-31 04:15:30,99.998,2018-10-31 04:15:30,82001,11.99306,7.376886e-05,0.0002726567,0.00144994,6.639198e-05,0.02798444,0.06381678,0,203.6873,0.02798444,196.4971,3.52081
2018-10-31,2018-10-31,2018-10-31 04:45:00,82002,12.01021,12.02244,756.334,0.2975808,756.0383,0,4.794433,0.09109323,4.856,99.998,99.998,2018-10-31 04:30:30,99.998,2018-10-31 04:30:30,82002,11.99306,0.0001042939,0.0002885676,0,9.386452e-05,0.1421,0.16973,0.4181333,133.4263,0.1421,159.099,18.69852
2018-10-31,2018-10-31,2018-10-31 05:00:00,82003,12.00507,11.9981,756.3745,0.2912371,756.5397,0,5.2754,0.2226507,5.31,99.998,99.998,2018-10-31 04:45:30,99.998,2018-10-31 04:45:30,82003,11.99054,2.543764e-06,1.369859e-05,0,2.289388e-06,0.2328044,0.2044943,0,154.54,0.2328044,131.7344,17.76907
2018-10-31,2018-10-31,2018-10-31 05:15:00,82004,12.00546,12.02412,756.3096,0.1716676,756.4595,0,4.887933,0.2252216,4.805,99.998,99.998,2018-10-31 05:00:30,99.998,2018-10-31 05:00:30,82004,11.98467,2.289378e-05,8.622535e-05,0,2.06044e-05,0.2056911,0.1497437,0.196,346.084,0.2056911,342.9124,14.04463
2018-10-31,2018-10-31,2018-10-31 05:30:00,82005,12.00356,12.00062,756.3261,0.1562988,756.3565,0,4.793533,0.07376981,4.633,99.998,99.998,2018-10-31 05:15:30,99.998,2018-10-31 05:15:30,82005,11.98383,0.0001068377,0.0002797667,0,9.615393e-05,0.01676889,0.06567387,0,351.5283,0.01676889,346.2542,0.03788034
2018-10-31,2018-10-31,2018-10-31 05:45:00,82006,12.00196,12.00062,756.403,0.2562799,756.2764,0,4.584933,0.2092055,4.562,99.998,99.998,2018-10-31 05:30:30,99.998,2018-10-31 05:30:30,82006,11.98383,8.140015e-05,0.0002598617,0,7.326014e-05,0.1654022,0.190189,0.049,6.670883,0.1654022,338.9642,25.30142
2018-10-31,2018-10-31,2018-10-31 06:00:00,82007,11.99824,11.98551,756.2673,0.1017938,756.1985,0,3.912566,0.3762068,3.644,99.998,99.998,2018-10-31 05:45:30,99.998,2018-10-31 05:45:30,82007,11.98467,2.79813e-05,0.0001506839,0,2.518318e-05,0.08852667,0.1368946,0,274.1911,0.08852667,246.6217,16.10522
2018-10-31,2018-10-31,2018-10-31 06:15:00,82008,11.99776,12.00146,756.2263,0.0821391,756.1367,0,3.482,0.1072008,3.562,99.998,99.998,2018-10-31 06:00:30,99.998,2018-10-31 06:00:30,82008,11.98215,0.0001246439,0.0003335045,0,0.0001121796,0.1397045,0.153986,0.0686,203.2756,0.1397045,164.4348,16.15919
2018-10-31,2018-10-31,2018-10-31 06:30:00,82009,11.99513,11.98803,756.2774,0.08789027,756.2169,0,3.499067,0.07291774,3.542,99.998,99.998,2018-10-31 06:15:30,99.998,2018-10-31 06:15:30,82009,11.98215,5.596261e-05,0.0001550641,7.631291e-05,5.036635e-05,0.06468,0.1092793,0,322.166,0.06468,219.4345,26.53316
2018-10-31,2018-10-31,2018-10-31 06:45:00,82010,11.99673,12.00817,756.3467,0.06883617,756.2856,0,3.6604,0.05906636,3.502,99.998,99.998,2018-10-31 06:30:30,99.998,2018-10-31 06:30:30,82010,11.97795,2.543754e-05,0.0001369854,0,2.289379e-05,0.01753111,0.07114279,0,180.0012,0.01753111,179.8711,0.07775767
2018-10-31,2018-10-31,2018-10-31 07:00:00,82011,11.99402,11.97795,756.2581,0.08871684,756.21,0,3.694733,0.1663396,3.492,99.998,99.998,2018-10-31 06:45:30,99.998,2018-10-31 06:45:30,82011,11.97795,6.868135e-05,0.0002334319,0.000228938,6.181323e-05,0.08721999,0.1388497,0.1306667,271.0876,0.08721999,219.4557,21.7036
2018-10-31,2018-10-31,2018-10-31 07:15:00,82012,11.9908,11.98299,756.2947,0.1418122,756.2009,0,3.092767,0.1671761,2.865,99.998,99.998,2018-10-31 07:00:30,99.998,2018-10-31 07:00:30,82012,11.97795,1.526253e-05,6.938437e-05,0,1.373628e-05,0.008057778,0.036315,0,295.5973,0.008057778,295.8162,0.006255726
2018-10-31,2018-10-31,2018-10-31 07:30:00,82013,11.99499,12.00565,756.2832,0.1519215,756.2328,0,3.092433,0.1062768,3.26,99.998,99.998,2018-10-31 07:15:30,99.998,2018-10-31 07:15:30,82013,11.97711,6.868134e-05,0.000210702,0.0003052502,6.18132e-05,0,0,0,295.3307,0,0,0
2018-10-31,2018-10-31,2018-10-31 07:45:00,82014,11.99242,12.01153,756.2426,0.07410317,756.3107,0,3.212967,0.08765251,3.138,99.998,99.998,2018-10-31 07:30:30,99.998,2018-10-31 07:30:30,82014,11.97627,0.0002543755,0.0004039687,0,0.0002289379,0.004682222,0.02521454,0,295.2765,0.004682222,295.3177,0.002553889
2018-10-31,2018-10-31,2018-10-31 08:00:00,82015,12.0244,12.03419,756.2874,0.05134393,756.2306,0,2.946866,0.05026181,2.997,99.998,99.998,2018-10-31 07:45:30,99.998,2018-10-31 07:45:30,82015,11.99978,0.006616304,0.00346301,0.01282052,0.005954674,0,0,0,184.3119,0,0,0
2018-10-31,2018-10-31,2018-10-31 08:15:00,82016,12.07259,12.09799,756.3457,0.05176976,756.3497,0,3.306566,0.2230977,3.644,99.998,99.998,2018-10-31 08:00:30,99.998,2018-10-31 08:00:30,82016,12.04595,0.02096816,0.005468113,0.02823567,0.01887135,0,0,0,184.3032,0,0,0
2018-10-31,2018-10-31,2018-10-31 08:30:00,82017,12.19526,12.32128,756.3809,0.09862974,756.3336,0,4.221233,0.5567519,5.39,99.998,99.998,2018-10-31 08:15:30,99.998,2018-10-31 08:15:30,82017,12.09967,0.09732658,0.03599564,0.1436967,0.08759393,0,0,0,184.2057,0,0,0
2018-10-31,2018-10-31,2018-10-31 08:45:00,82018,12.46558,12.71918,756.3848,0.2856428,756.1826,0,5.6995,0.4541179,6.774,99.998,99.998,2018-10-31 08:30:30,99.998,2018-10-31 08:30:30,82018,12.30785,0.1808151,0.02135301,0.2153542,0.1627336,0.02972667,0.07363345,0,225.7611,0.02972667,222.8233,1.807823
2018-10-31,2018-10-31,2018-10-31 09:00:00,82019,13.5221,13.65767,756.415,0.3513423,756.3863,0,7.026467,0.09430545,7.299,99.152,99.023,2018-10-31 08:59:00,99.998,2018-10-31 08:45:30,82019,12.80312,0.2342314,0.01347485,0.2100887,0.2108083,0.05640444,0.1377328,0,246.3199,0.05640444,253.6169,4.229739
2018-10-31,2018-10-31,2018-10-31 09:15:00,82020,13.57918,13.53091,756.4302,0.2791732,756.5145,0,8.321966,0.4630425,9.145,97.968,97.968,2018-10-31 09:15:00,99.35,2018-10-31 09:01:00,82020,13.51664,0.2660741,0.02074789,0.2898353,0.2394668,0.0049,0.02463032,0.1372,285.8012,0.0049,292.6574,1.770724
2018-10-31,2018-10-31,2018-10-31 09:30:00,82021,13.4606,13.43018,756.3854,0.1175297,756.3771,0,10.1053,0.4840808,10.786,89.908,89.908,2018-10-31 09:30:00,97.992,2018-10-31 09:15:30,82021,13.42263,0.2795687,0.006305986,0.2822804,0.2516119,0.4462267,0.2885419,0.5814667,167.095,0.4462267,191.7576,54.97675
2018-10-31,2018-10-31,2018-10-31 09:45:00,82022,13.39322,13.3815,756.3749,0.07233702,756.3314,0,11.4431,0.38509,11.996,84.976,84.094,2018-10-31 09:44:30,90.025,2018-10-31 09:31:30,82022,13.36303,0.3014273,0.02427317,0.3331809,0.2712846,0.6864355,0.3155976,0.6272,115.4791,0.6864355,172.6472,48.17596
2018-10-31,2018-10-31,2018-10-31 10:00:00,82023,13.34839,13.33029,756.3599,0.0617037,756.3176,0,12.2837,0.1593629,12.49,79.779,78.789,2018-10-31 09:56:30,84.542,2018-10-31 09:45:30,82023,13.31854,0.343188,0.01000277,0.3460778,0.3088692,1.464773,0.5998846,1.4112,91.36813,1.464773,155.4308,42.54675
2018-10-31,2018-10-31,2018-10-31 10:15:00,82024,13.32743,13.32945,756.2805,0.08631769,756.4114,0,12.6681,0.1470477,12.994,77.957,77.357,2018-10-31 10:10:30,80.988,2018-10-31 10:00:30,82024,13.31098,0.3697983,0.01635152,0.3958336,0.3328184,1.887916,0.7312514,0.7382666,140.8666,1.887916,151.381,34.2174
2018-10-31,2018-10-31,2018-10-31 10:30:00,82025,13.30032,13.30091,756.2698,0.0921305,756.3382,0,13.5474,0.325023,13.868,75.605,72.722,2018-10-31 10:28:00,78.488,2018-10-31 10:22:00,82025,13.27908,0.4108392,0.01304445,0.4401712,0.3697553,1.476098,0.8044546,1.061667,169.4097,1.476098,156.6482,38.12773
2018-10-31,2018-10-31,2018-10-31 10:45:00,82026,13.25267,13.24467,756.2068,0.04832976,756.1962,0,14.3406,0.2397542,14.755,70.447,70.447,2018-10-31 10:45:00,75.602,2018-10-31 10:32:30,82026,13.22284,0.448825,0.01347853,0.4611572,0.4039426,1.509853,0.6455263,2.107,183.044,1.509853,144.5287,30.40336
2018-10-31,2018-10-31,2018-10-31 11:00:00,82027,13.21839,13.2178,756.0698,0.0609164,756.0657,0,15.10977,0.2263723,15.418,69.707,68.494,2018-10-31 10:58:30,73.078,2018-10-31 10:47:00,82027,13.1985,0.4797392,0.03004452,0.5188496,0.4317655,1.521831,0.6351578,1.884867,180.3132,1.521831,156.5267,37.35371
2018-10-31,2018-10-31,2018-10-31 11:15:00,82028,13.18467,13.17415,756.0201,0.04629938,756.0543,0,15.66447,0.2114678,15.88,65.66,65.292,2018-10-31 11:12:00,70.254,2018-10-31 11:09:30,82028,13.17163,0.5288464,0.01780907,0.5463984,0.4759619,1.979818,0.6079311,1.8228,164.6893,1.979818,158.5578,41.60796
2018-10-31,2018-10-31,2018-10-31 11:30:00,82029,13.16349,13.1624,755.8876,0.08946137,755.8368,0,16.14773,0.2563068,16.334,65.914,63.216,2018-10-31 11:28:00,67.492,2018-10-31 11:24:30,82029,13.14225,0.5564056,0.006420813,0.5584558,0.500765,2.175491,0.9397556,1.796667,93.46822,2.175491,169.8609,40.47849
2018-10-31,2018-10-31,2018-10-31 11:45:00,82030,13.14693,13.1347,755.6995,0.06671771,755.6307,0,16.81173,0.1779757,17.046,62.458,62.144,2018-10-31 11:40:30,67.244,2018-10-31 11:33:00,82030,13.11539,0.5826468,0.01105819,0.5443379,0.5243822,1.811584,0.5905507,2.482667,183.6075,1.811584,177.3894,24.83885
2018-10-31,2018-10-31,2018-10-31 12:00:00,82031,13.10876,13.08853,755.6444,0.06068498,755.5552,0,17.4187,0.1878291,17.369,60.687,59.751,2018-10-31 11:59:30,65.171,2018-10-31 11:46:30,82031,13.08182,0.5930051,0.0205558,0.6198874,0.5337045,1.749409,0.7407528,1.9208,177.227,1.749409,161.5644,31.00782
2018-10-31,2018-10-31,2018-10-31 12:15:00,82032,13.08864,13.08014,755.4814,0.08126996,755.3674,0,18.04827,0.290125,17.972,59.155,56.869,2018-10-31 12:13:00,62.492,2018-10-31 12:00:30,82032,13.07006,0.6281344,0.006634458,0.6378209,0.5653209,1.964246,0.7881771,3.021667,135.4462,1.964246,144.3083,36.2298
2018-10-31,2018-10-31,2018-10-31 12:30:00,82033,13.05896,13.05076,755.3941,0.06411656,755.2964,0,18.5741,0.3381215,18.413,57.89,56.347,2018-10-31 12:23:30,59.957,2018-10-31 12:20:00,82033,12.93156,0.6455539,0.009446951,0.6625462,0.5809984,2.078363,0.6966234,1.839133,74.977,2.078363,121.8543,32.73951
2018-10-31,2018-10-31,2018-10-31 12:45:00,82034,13.04505,13.04068,755.2637,0.07949023,755.1683,0,18.89893,0.2088957,19.288,57.353,55.737,2018-10-31 12:42:30,58.777,2018-10-31 12:32:30,82034,13.03061,0.6634111,0.006551852,0.6739168,0.59707,2.248338,0.7589595,2.779933,155.6171,2.248338,122.0364,24.22401
2018-10-31,2018-10-31,2018-10-31 13:00:00,82035,13.04104,13.02473,755.1505,0.07565133,755.0354,0,19.82097,0.432057,20.08,56.769,53.244,2018-10-31 12:58:30,59.693,2018-10-31 12:48:30,82035,13.00794,0.6859131,0.01719818,0.686432,0.6173219,1.438095,0.6656864,1.3818,172.3398,1.438095,158.5388,47.84805
2018-10-31,2018-10-31,2018-10-31 13:15:00,82036,13.00171,12.9836,754.9881,0.07656705,754.9026,0,20.2328,0.2725347,19.85,55.289,53.281,2018-10-31 13:08:30,58.923,2018-10-31 13:02:00,82036,12.97269,0.6899093,0.01140252,0.7052049,0.6209185,1.885955,0.8785619,2.064533,162.9078,1.885955,149.3429,43.29523
2018-10-31,2018-10-31,2018-10-31 13:30:00,82037,12.97882,12.97185,754.8611,0.09899519,754.6714,0,20.7066,0.2682864,21.104,52.957,52.598,2018-10-31 13:22:30,57.204,2018-10-31 13:15:30,82037,12.95254,0.6955922,0.02208039,0.6775034,0.6260329,1.644767,0.6290548,1.855466,102.8114,1.644767,131.3557,33.32386
2018-10-31,2018-10-31,2018-10-31 13:45:00,82038,12.96348,12.97521,754.6111,0.07259018,754.3624,0,20.9966,0.2058966,20.974,55.422,51.457,2018-10-31 13:34:00,55.422,2018-10-31 13:45:00,82038,12.95002,0.6211771,0.06098703,0.6665145,0.5590595,1.554716,0.7091049,1.4994,112.7743,1.554716,158.859,36.96654
2018-10-31,2018-10-31,2018-10-31 14:00:00,82039,12.96096,12.97437,754.4252,0.07781593,754.344,0,21.44043,0.2369105,21.365,51.71,51.322,2018-10-31 13:54:00,56.234,2018-10-31 13:59:00,82039,12.94918,0.6426133,0.05308516,0.6530834,0.578352,1.822909,0.7127315,3.786067,113.7453,1.822909,129.2646,35.38778
2018-10-31,2018-10-31,2018-10-31 14:15:00,82040,12.98324,12.99535,754.2912,0.09688215,754.1746,0,21.2551,0.2644849,21.185,53.683,51.391,2018-10-31 14:13:30,56.439,2018-10-31 14:03:30,82040,12.95086,0.6162447,0.05481235,0.5740998,0.5546204,2.248011,0.7888857,1.643133,81.01938,2.248011,123.9198,31.51037
2018-10-31,2018-10-31,2018-10-31 14:30:00,82041,12.98847,12.98024,754.0719,0.0907841,754.1059,0,21.70387,0.1390469,21.626,51.181,50.632,2018-10-31 14:29:00,54.867,2018-10-31 14:16:30,82041,12.96513,0.587971,0.05120453,0.5099972,0.5291739,1.712387,0.6761008,3.0772,85.03968,1.712387,137.299,37.63446
2018-10-31,2018-10-31,2018-10-31 14:45:00,82042,13.00778,13.01382,753.8976,0.09216938,753.7945,0,21.5904,0.1216052,21.788,54.362,50.79,2018-10-31 14:44:30,55.159,2018-10-31 14:41:30,82042,12.98108,0.4734308,0.05071446,0.4159038,0.4260878,1.755833,0.7023064,1.257667,186.7934,1.755833,117.6922,40.14303
2018-10-31,2018-10-31,2018-10-31 15:00:00,82043,13.05601,13.08601,753.7315,0.08133013,753.7075,0,21.63,0.1268709,21.716,51.853,51.265,2018-10-31 14:50:30,53.917,2018-10-31 14:47:00,82043,13.03481,0.4682339,0.04915061,0.544109,0.4214106,2.097527,0.7615457,2.956333,80.96519,2.097527,107.2823,38.04926
2018-10-31,2018-10-31,2018-10-31 15:15:00,82044,13.06061,13.03229,753.6142,0.1013374,753.5174,0,22.0768,0.3318069,22.027,51.582,50.285,2018-10-31 15:06:30,54.34,2018-10-31 15:13:30,82044,13.02977,0.4834837,0.09126054,0.5708947,0.4351354,1.968929,0.7836501,1.326267,198.9107,1.968929,132.0392,33.89937
2018-10-31,2018-10-31,2018-10-31 15:30:00,82045,13.01796,12.98276,753.4891,0.07326692,753.506,0,22.571,0.3333073,22.81,49.35,49.303,2018-10-31 15:23:00,52.681,2018-10-31 15:17:00,82045,12.97856,0.5370704,0.0288876,0.497253,0.4833634,1.906644,0.6050259,2.031867,177.615,1.906644,125.3835,35.43929
2018-10-31,2018-10-31,2018-10-31 15:45:00,82046,12.96331,12.95506,753.4578,0.05718531,753.554,0,22.4268,0.3094817,22.078,52.184,49.929,2018-10-31 15:33:30,53.234,2018-10-31 15:32:30,82046,12.93072,0.4552022,0.03776791,0.5235046,0.409682,2.456533,0.8535382,2.436933,103.0779,2.456533,134.2196,36.17796
2018-10-31,2018-10-31,2018-10-31 16:00:00,82047,12.94818,12.92316,753.3703,0.07987105,753.3641,0,22.43747,0.2614947,21.836,52.965,50.501,2018-10-31 15:53:30,53.871,2018-10-31 15:57:00,82047,12.92316,0.4371263,0.1348144,0.2806778,0.3934137,2.1217,0.6445494,3.318933,107.0636,2.1217,124.2726,35.82537
